,model,option,year,odometer,fuel,price,car
3925,그랜저 IG 하이브리드,익스클루시브 스페셜,18/03식,80461,가솔린+전기,3199,grandure
3926,그랜저 IG,2.4 프리미엄,17/11식(18년형),35981,가솔린,2490,grandure
3927,그랜저 IG 하이브리드,익스클루시브,17/11식(18년형),99868,가솔린+전기,2499,grandure
3928,그랜저 IG,2.4 프리미엄,18/02식,39656,가솔린,2430,grandure
3929,그랜저 HG,LPG HG300 모던,14/03식,156415,LPG(일반인 구입),1080,grandure
3930,더 뉴 그랜저 IG,2.5 익스클루시브,20/02식,21384,가솔린,3340,grandure
3931,뉴 그랜저 XG,S20 고급형,04/05식,48935,가솔린+LPG,450,grandure
3932,그랜저 TG,Q270 디럭스 기본형,08/01식,57764,가솔린,389,grandure
3933,그랜저 IG,2.4 프리미엄 스페셜,18/05식(19년형),52864,가솔린,2420,grandure
3934,그랜저 HG,HG330 셀러브리티,11/10식(12년형),163299,가솔린,899,grandure
3935,그랜저 IG,3.0 익스클루시브,16/12식(17년형),71310,가솔린,2170,grandure
3936,더 뉴 그랜저 IG 하이브리드,캘리그래피,19/11식(20년형),26124,가솔린+전기,4115,grandure
3937,그랜저 HG,HG300 프라임,12/07식,86745,가솔린,1057,grandure
3938,그랜저 IG,3.0 모던 베이직 (렌터카),18/07식(19년형),69564,가솔린,1820,grandure
3939,그랜저 HG,LPG HG300 익스클루시브,16/06식(17년형),93676,LPG(일반인 구입),1879,grandure
3940,그랜저 IG,2.4 프리미엄 스페셜,18/05식,91078,가솔린,2290,grandure
3941,더 럭셔리 그랜저,LPI Q270 팩1,10/11식(11년형),215953,LPG(일반인 구입),400,grandure
3943,그랜저 HG,LPG HG300 모던,15/03식,184740,LPG(일반인 구입),930,grandure
3944,그랜저 HG,LPG HG300 모던,15/05식,144730,LPG(일반인 구입),1150,grandure
3945,그랜저 HG,HG240 스페셜,15/01식,118093,가솔린,1280,grandure
3946,더 뉴 그랜저 IG 하이브리드,캘리그래피,21/05식,34481,가솔린+전기,3850,grandure
3947,그랜저 IG,3.0 익스클루시브 스페셜,17/01식,55024,가솔린,2550,grandure
3948,그랜저 IG,3.0 익스클루시브 스페셜,17/09식(18년형),65720,가솔린,2290,grandure
3949,그랜저 IG,2.4 프리미엄,17/08식(18년형),45995,가솔린,5555,grandure
3950,그랜저 IG,3.0 익스클루시브 스페셜,19/02식,79742,가솔린,2570,grandure
3951,그랜저 HG,HG300 프라임,12/07식,86745,가솔린,1057,grandure
3952,그랜저 IG,3.0 모던 베이직 (렌터카),18/07식(19년형),69564,가솔린,1820,grandure
3953,그랜저 HG,LPG HG300 익스클루시브,16/06식(17년형),93676,LPG(일반인 구입),1879,grandure
3954,그랜저 IG,2.4 프리미엄 스페셜,18/05식,91078,가솔린,2290,grandure
3955,더 럭셔리 그랜저,LPI Q270 팩1,10/11식(11년형),215953,LPG(일반인 구입),400,grandure
3956,그랜저 HG,LPG HG300 모던,15/03식,184740,LPG(일반인 구입),930,grandure
3957,그랜저 HG,LPG HG300 모던,15/05식,144730,LPG(일반인 구입),1150,grandure
3958,그랜저 HG,HG240 스페셜,15/01식,118093,가솔린,1280,grandure
3959,더 뉴 그랜저 IG 하이브리드,캘리그래피,21/05식,34481,가솔린+전기,3850,grandure
3960,그랜저 IG,3.0 익스클루시브 스페셜,17/01식,55024,가솔린,2550,grandure
3961,그랜저 IG,3.0 익스클루시브 스페셜,17/09식(18년형),65720,가솔린,2290,grandure
3962,그랜저 IG,2.4 프리미엄,17/08식(18년형),45995,가솔린,5555,grandure
3963,그랜저 IG,3.0 익스클루시브 스페셜,19/02식,79742,가솔린,2570,grandure
3964,그랜저 HG,HG300 프리미엄,13/03식,180157,가솔린,820,grandure
3965,그랜저 IG,3.0 익스클루시브,17/05식(18년형),115785,가솔린,1999,grandure
3966,더 뉴 그랜저 IG 하이브리드,캘리그래피,20/01식,49397,가솔린+전기,3780,grandure
3967,더 럭셔리 그랜저,Q270 럭셔리 기본형,10/01식,179187,가솔린,450,grandure
3968,그랜저 IG 하이브리드,익스클루시브,19/10식,30565,가솔린+전기,3230,grandure
3969,그랜저 HG,HG240 모던,16/05식(17년형),56987,가솔린,1470,grandure
3970,더 뉴 그랜저 IG,2.5 프리미엄,20/03식,19072,가솔린,56,grandure
3971,더 뉴 그랜저 IG 하이브리드,르블랑,22/03식,2400,가솔린+전기,3060,grandure
3972,그랜저 HG,HG240 모던,14/02식,66007,가솔린,1390,grandure
3973,그랜저 HG,LPG HG300 장애인용,16/04식,116367,LPG(일반인 구입),1370,grandure
3974,그랜저 IG,2.4 프리미엄,17/07식(18년형),74949,가솔린,2020,grandure
3975,그랜저 IG 하이브리드,프리미엄,18/05식(19년형),90497,가솔린+전기,2299,grandure
3976,그랜저 HG,HG300 익스클루시브,13/03식,113120,가솔린,1250,grandure
3977,그랜저 IG,2.2 디젤 프리미엄,18/08식(19년형),78375,디젤,2230,grandure
3978,더 뉴 그랜저 IG,2.5 익스클루시브,20/02식,22013,가솔린,3320,grandure
3979,그랜저 HG,HG240 모던,14/08식(15년형),114369,가솔린,1250,grandure
3980,그랜저 IG 하이브리드,익스클루시브,18/11식(19년형),64985,가솔린+전기,2990,grandure
3981,그랜저 IG,2.4 프리미엄,19/01식,32192,가솔린,2480,grandure
3982,그랜저 HG,HG300 프라임,12/11식,150660,가솔린,860,grandure
3983,그랜저 IG,3.0 익스클루시브,17/02식,106910,가솔린,1690,grandure
3984,그랜저 HG,HG300 프리미엄,15/08식(16년형),168716,가솔린,970,grandure
3985,더 뉴 그랜저 IG 하이브리드,르블랑,22/01식,50,가솔린+전기,3800,grandure
3986,그랜저 IG,3.0 LPi 모던 (렌터카),18/09식(19년형),126331,LPG(일반인 구입),1770,grandure
3987,그랜저 IG 하이브리드,익스클루시브,17/11식(18년형),99868,가솔린+전기,2499,grandure
3988,그랜저 HG,HG240 모던,15/03식,192750,가솔린,835,grandure
3989,더 뉴 그랜저 IG 하이브리드,프리미엄 초이스,20/05식,68249,가솔린+전기,3520,grandure
3990,그랜저 IG 하이브리드,익스클루시브 스페셜,18/06식(19년형),123000,가솔린+전기,2579,grandure
3991,그랜저 뉴 럭셔리,Q270 럭셔리 기본형,09/05식,115968,가솔린,400,grandure
3992,그랜저 HG,LPG HG300 모던,14/08식(15년형),96619,LPG(일반인 구입),980,grandure
3993,그랜저 IG 하이브리드,익스클루시브 스페셜,19/01식,67457,가솔린+전기,3200,grandure
3995,더 뉴 그랜저 IG,2.5 익스클루시브,21/04식,8961,가솔린,3580,grandure
3996,그랜저 IG,2.4 프리미엄,18/02식,39656,가솔린,2430,grandure
3997,그랜저 IG,3.0 익스클루시브,18/05식(19년형),84702,가솔린,2380,grandure
3998,그랜저 IG,2.4 프리미엄 스페셜,18/08식(19년형),107285,가솔린,1990,grandure
3999,더 뉴 그랜저 IG,3.0 LPi 프리미엄 초이스,20/05식,23115,LPG(일반인 구입),3090,grandure
4000,더 뉴 그랜저 IG,2.5 익스클루시브,20/02식,21384,가솔린,3340,grandure
4001,더 뉴 그랜저 IG,3.0 LPi 프리미엄 초이스,20/05식,23115,LPG(일반인 구입),3090,grandure
4002,더 뉴 그랜저 IG,2.5 익스클루시브,20/02식,21384,가솔린,3340,grandure
4003,그랜저 IG,2.4 프리미엄,18/04식,86472,가솔린,2040,grandure
4004,그랜저 HG,HG240 모던,14/09식(15년형),163000,가솔린,960,grandure
4005,그랜저 IG,2.4 익스클루시브 스페셜,19/01식,43000,가솔린,2780,grandure
4006,그랜저 HG,HG240 모던,12/12식(13년형),80450,가솔린,1199,grandure
4007,그랜저 HG,LPG HG300 모던,15/05식,108230,LPG(일반인 구입),1280,grandure
4008,그랜저 IG,3.0 프리미엄,19/02식,106973,가솔린,2200,grandure
4009,그랜저 IG,2.2 디젤 프리미엄,18/04식,108227,디젤,1999,grandure
4010,그랜저 HG,LPG HG300 프리미엄,13/02식,214028,LPG(일반인 구입),780,grandure
4011,그랜저 IG,3.0 익스클루시브,17/03식,66900,가솔린,2140,grandure
4012,그랜저 IG,2.4 프리미엄,17/01식,122696,가솔린,1750,grandure
4014,그랜저 HG 하이브리드,프리미엄,16/01식,73558,가솔린+전기,2299,grandure
4015,그랜저 HG,HG300 프라임,11/06식,79465,가솔린,1250,grandure
4016,그랜저 HG,HG240 모던,13/02식,53984,가솔린,1699,grandure
4017,그랜저 HG,HG240 모던,13/11식(14년형),83000,가솔린,1220,grandure
4018,그랜저 HG,LPG HG300 모던,13/07식(14년형),237000,LPG(일반인 구입),730,grandure
4019,그랜저 HG,LPG HG300 프리미엄,14/03식,148072,LPG(일반인 구입),1270,grandure
4020,더 뉴 그랜저 IG 하이브리드,캘리그래피,20/03식,31585,가솔린+전기,4000,grandure
4021,그랜저 HG,HG300 노블,12/02식,67579,가솔린,1190,grandure
4022,그랜저 HG,LPG HG300 프리미엄,12/04식,209600,LPG(일반인 구입),780,grandure
4023,그랜저 IG,3.0 LPi 모던 (렌터카),17/05식(18년형),138177,LPG(일반인 구입),1649,grandure
4024,그랜저 HG,HG240 럭셔리,11/10식(12년형),195751,가솔린,770,grandure
4025,그랜저 IG,3.0 익스클루시브 스페셜,19/01식,78544,가솔린,2740,grandure
4026,그랜저 HG,LPG HG300 이그제큐티브,11/06식,79494,LPG(일반인 구입),1200,grandure
4027,그랜저 HG,LPG HG300 장애인용,12/06식,196806,LPG(일반인 구입),799,grandure
4028,그랜저 HG,HG300 노블,11/06식,158360,가솔린,569,grandure
4029,그랜저 HG,HG300 프리미엄,13/10식(14년형),141154,가솔린,890,grandure
4030,그랜저 HG,HG300 프리미엄,15/08식(16년형),120804,가솔린,1130,grandure
4031,더 뉴 그랜저 IG 하이브리드,프리미엄 초이스,20/04식,44118,가솔린+전기,3500,grandure
4032,그랜저 HG,LPG HG300 장애인용,14/01식,147188,LPG(일반인 구입),1250,grandure
4033,그랜저 IG,3.0 익스클루시브,17/09식(18년형),47040,가솔린,2570,grandure
4034,그랜저 IG,3.0 익스클루시브,18/03식,19203,가솔린,2820,grandure
4035,그랜저 IG,2.2 디젤 프리미엄 스페셜,18/01식,53926,디젤,2390,grandure
4036,그랜저 IG 하이브리드,프리미엄,18/05식(19년형),90497,가솔린+전기,2299,grandure
4037,더 뉴 그랜저 IG,2.5 캘리그래피,20/08식,22900,가솔린,3320,grandure
4038,그랜저 HG,HG300 익스클루시브,14/07식,182470,가솔린,990,grandure
4039,그랜저 TG,Q240 디럭스 기본형,07/05식,253791,가솔린,200,grandure
4040,그랜저 IG,2.2 디젤 프리미엄,18/01식,97727,디젤,2070,grandure
4041,더 뉴 그랜저 IG,2.5 익스클루시브,20/12식(21년형),13563,가솔린,3580,grandure
4042,그랜저 HG,HG240 모던,14/02식,66007,가솔린,1390,grandure
4043,그랜저 HG,HG240 모던 컬렉션,16/12식(17년형),150978,가솔린,999,grandure
4044,그랜저 IG,3.0 익스클루시브,17/05식(18년형),17000,가솔린,2600,grandure
4045,그랜저 IG,3.0 LPi 모던 (렌터카),19/08식,178720,LPG(일반인 구입),1539,grandure
4046,더 뉴 그랜저 IG,3.0 LPi 프리미엄 초이스,20/05식,47763,LPG(일반인 구입),3150,grandure
4047,그랜저 IG,3.0 익스클루시브 스페셜,17/09식(18년형),65720,가솔린,2290,grandure
4048,그랜저 HG,HG220 디젤 프리미엄,14/11식(15년형),179258,디젤,1250,grandure
4049,그랜저 HG,HG240 모던,15/07식(16년형),122000,가솔린,1180,grandure
4050,그랜저 IG,3.0 익스클루시브 스페셜,18/04식,59564,가솔린,2579,grandure
4051,그랜저 IG,2.4 프리미엄,17/01식,122696,가솔린,1750,grandure
4052,그랜저 HG 하이브리드,프리미엄,16/01식,73558,가솔린+전기,2299,grandure
4053,그랜저 HG,HG300 프라임,11/06식,79465,가솔린,1250,grandure
4054,그랜저 HG,HG240 모던,13/02식,53984,가솔린,1699,grandure
4055,그랜저 HG,HG240 모던,13/11식(14년형),83000,가솔린,1220,grandure
4056,그랜저 HG,LPG HG300 모던,13/07식(14년형),237000,LPG(일반인 구입),730,grandure
4057,그랜저 HG,LPG HG300 프리미엄,14/03식,148072,LPG(일반인 구입),1270,grandure
4058,더 뉴 그랜저 IG 하이브리드,캘리그래피,20/03식,31585,가솔린+전기,4000,grandure
4059,그랜저 HG,HG300 노블,12/02식,67579,가솔린,1190,grandure
4060,그랜저 HG,LPG HG300 프리미엄,12/04식,209600,LPG(일반인 구입),780,grandure
4061,그랜저 IG,3.0 LPi 모던 (렌터카),17/05식(18년형),138177,LPG(일반인 구입),1649,grandure
4062,그랜저 HG,HG240 럭셔리,11/10식(12년형),195751,가솔린,770,grandure
4063,그랜저 IG,3.0 익스클루시브 스페셜,19/01식,78544,가솔린,2740,grandure
4064,그랜저 HG,LPG HG300 이그제큐티브,11/06식,79494,LPG(일반인 구입),1200,grandure
4065,그랜저 HG,LPG HG300 장애인용,12/06식,196806,LPG(일반인 구입),799,grandure
4066,그랜저 HG,HG300 노블,11/06식,158360,가솔린,569,grandure
4067,그랜저 HG,HG300 프리미엄,13/10식(14년형),141154,가솔린,890,grandure
4068,그랜저 HG,HG300 프리미엄,15/08식(16년형),120804,가솔린,1130,grandure
4069,더 뉴 그랜저 IG 하이브리드,프리미엄 초이스,20/04식,44118,가솔린+전기,3500,grandure
4070,그랜저 HG,LPG HG300 장애인용,14/01식,147188,LPG(일반인 구입),1250,grandure
4071,그랜저 IG,3.0 익스클루시브,17/09식(18년형),47040,가솔린,2570,grandure
4072,그랜저 IG,3.0 익스클루시브,18/03식,19203,가솔린,2820,grandure
4073,그랜저 IG,2.2 디젤 프리미엄 스페셜,18/01식,53926,디젤,2390,grandure
4074,그랜저 IG 하이브리드,프리미엄,18/05식(19년형),90497,가솔린+전기,2299,grandure
4075,더 뉴 그랜저 IG,2.5 캘리그래피,20/08식,22900,가솔린,3320,grandure
4076,그랜저 HG,HG300 익스클루시브,14/07식,182470,가솔린,990,grandure
4077,그랜저 TG,Q240 디럭스 기본형,07/05식,253791,가솔린,200,grandure
4078,그랜저 IG,2.2 디젤 프리미엄,18/01식,97727,디젤,2070,grandure
4079,더 뉴 그랜저 IG,2.5 익스클루시브,20/12식(21년형),13563,가솔린,3580,grandure
4080,그랜저 HG,HG240 모던,14/02식,66007,가솔린,1390,grandure
4081,그랜저 HG,HG240 모던 컬렉션,16/12식(17년형),150978,가솔린,999,grandure
4082,그랜저 IG,3.0 익스클루시브,17/05식(18년형),17000,가솔린,2600,grandure
4083,그랜저 IG,3.0 LPi 모던 (렌터카),19/08식,178720,LPG(일반인 구입),1539,grandure
4084,더 뉴 그랜저 IG,3.0 LPi 프리미엄 초이스,20/05식,47763,LPG(일반인 구입),3150,grandure
4085,그랜저 IG,3.0 익스클루시브 스페셜,17/09식(18년형),65720,가솔린,2290,grandure
4086,그랜저 HG,HG220 디젤 프리미엄,14/11식(15년형),179258,디젤,1250,grandure
4087,그랜저 HG,HG240 모던,15/07식(16년형),122000,가솔린,1180,grandure
4088,그랜저 IG,3.0 익스클루시브 스페셜,18/04식,59564,가솔린,2579,grandure
4089,그랜저 HG,HG300 프리미엄,13/01식,136306,가솔린,970,grandure
4090,더 뉴 그랜저 IG 하이브리드,캘리그래피,20/02식,47229,가솔린+전기,3890,grandure
4091,그랜저 IG,2.4 프리미엄,17/07식(18년형),107601,가솔린,1850,grandure
4092,그랜저 IG,3.0 익스클루시브 스페셜,19/02식,79742,가솔린,2570,grandure
4093,그랜저 IG,2.4 프리미엄,17/11식(18년형),64899,가솔린,1999,grandure
4094,그랜저 IG 하이브리드,익스클루시브,18/05식(19년형),187486,가솔린+전기,1759,grandure
4095,그랜저 HG,HG240 모던,15/02식,159938,가솔린,1199,grandure
4096,그랜저 HG,HG220 디젤 프리미엄,14/08식(15년형),152705,디젤,1149,grandure
4098,그랜저 HG,HG240 모던,14/01식,102206,가솔린,930,grandure
4099,그랜저 IG,2.4 프리미엄 스페셜,18/08식(19년형),107285,가솔린,1990,grandure
4100,그랜저 IG,2.4 모던,18/08식(19년형),35974,가솔린,2100,grandure
4101,그랜저 IG,2.4 프리미엄,17/11식(18년형),64899,가솔린,1999,grandure
4102,그랜저 IG 하이브리드,익스클루시브,18/05식(19년형),187486,가솔린+전기,1759,grandure
4103,그랜저 HG,HG240 모던,15/02식,159938,가솔린,1199,grandure
4104,그랜저 HG,HG220 디젤 프리미엄,14/08식(15년형),152705,디젤,1149,grandure
4105,그랜저 HG,HG240 모던,14/01식,102206,가솔린,930,grandure
4106,그랜저 IG,2.4 프리미엄 스페셜,18/08식(19년형),107285,가솔린,1990,grandure
4107,그랜저 IG,2.4 모던,18/08식(19년형),35974,가솔린,2100,grandure
4108,그랜저 IG 하이브리드,익스클루시브 스페셜,19/01식,67457,가솔린+전기,3200,grandure
4109,그랜저 IG,3.0 모던 베이직 (렌터카),18/10식(19년형),63277,가솔린,1888,grandure
4110,그랜저 HG,HG240 모던,14/08식(15년형),38009,가솔린,1549,grandure
4111,더 뉴 그랜저 IG,2.5 캘리그래피,20/03식,26040,가솔린,3590,grandure
4112,더 뉴 그랜저 IG,3.0 LPi 프리미엄 초이스,20/05식,23115,LPG(일반인 구입),3090,grandure
4113,그랜저 IG,2.4 모던,19/07식,13760,가솔린,2410,grandure
4114,그랜저 IG,3.0 익스클루시브 스페셜,19/05식,24850,가솔린,2790,grandure
4115,그랜저 IG,2.4 프리미엄,18/09식(19년형),53948,가솔린,2660,grandure
4116,그랜저 IG,2.4 프리미엄,18/04식,86472,가솔린,2040,grandure
4117,그랜저 HG,HG240 모던,13/08식(14년형),112947,가솔린,1180,grandure
4118,그랜저 IG,2.4 익스클루시브 스페셜,19/01식,46000,가솔린,2800,grandure
4119,그랜저 HG,LPG HG300 모던,15/05식,108230,LPG(일반인 구입),1280,grandure
4120,그랜저 IG,3.0 프리미엄,19/02식,106973,가솔린,2200,grandure
4121,그랜저 HG,HG240 모던,14/01식,72299,가솔린,1290,grandure
4122,그랜저 IG,2.2 디젤 프리미엄,18/04식,108227,디젤,1999,grandure
4123,그랜저 IG,2.4 프리미엄,18/03식,113084,가솔린,1750,grandure
4124,그랜저 IG,2.4 프리미엄,19/03식,106460,가솔린,1930,grandure
4125,더 럭셔리 그랜저,Q270 디럭스,10/10식(11년형),107592,가솔린,550,grandure
4126,그랜저 IG,3.0 익스클루시브 스페셜,18/12식(19년형),96106,가솔린,2390,grandure
4127,그랜저 HG,HG300 익스클루시브,13/01식,224988,가솔린,690,grandure
4128,그랜저 IG,2.4 프리미엄,19/04식,82945,가솔린,2220,grandure
4129,그랜저 HG,HG240 모던,13/08식(14년형),112947,가솔린,1180,grandure
4130,그랜저 IG,2.4 모던,17/04식(18년형),102037,가솔린,1900,grandure
4131,그랜저 HG,HG240 모던,14/01식,72299,가솔린,1290,grandure
4133,그랜저 HG,LPG HG300 프라임,12/09식,137981,LPG(일반인 구입),1030,grandure
4134,그랜저 HG,HG300 익스클루시브,14/01식,131746,가솔린,1199,grandure
4135,그랜저 HG,LPG HG300 프리미엄,13/09식(14년형),191285,LPG(일반인 구입),1150,grandure
4136,그랜저 IG,2.4 프리미엄,19/04식,82945,가솔린,2220,grandure
4137,그랜저 TG,LPI Q270 장애인용,08/01식,246069,LPG(일반인 구입),270,grandure
4138,그랜저 IG,2.2 디젤 프리미엄,18/07식(19년형),81525,디젤,2050,grandure
4139,더 뉴 그랜저 IG,2.5 프리미엄 초이스,20/10식,9621,가솔린,3220,grandure
4140,그랜저 HG,HG300 익스클루시브,14/01식,131746,가솔린,1199,grandure
4141,그랜저 뉴 럭셔리,Q270 럭셔리 기본형,08/05식(09년형),156487,가솔린,290,grandure
4142,그랜저 IG,2.2 디젤 모던,17/03식(18년형),90000,디젤,1870,grandure
4143,그랜저 뉴 럭셔리,Q270 럭셔리 기본형,09/05식,65802,가솔린,439,grandure
4144,그랜저 IG,3.0 LPi 익스클루시브 (렌터카),17/02식,165300,LPG(일반인 구입),1740,grandure
4145,그랜저 IG,2.4 프리미엄,19/01식,54830,가솔린,2580,grandure
4146,그랜저 IG,2.4 프리미엄 스페셜,18/07식(19년형),44151,가솔린,2670,grandure
4147,그랜저 IG,2.4 모던,16/12식(17년형),29155,가솔린,2090,grandure
4148,그랜저 HG,HG220 디젤 프리미엄,15/01식,141613,디젤,1320,grandure
4149,그랜저 IG 하이브리드,익스클루시브,18/02식,112989,가솔린+전기,2510,grandure
4150,그랜저 HG,LPG HG300 익스클루시브,16/07식,80529,LPG(일반인 구입),1950,grandure
4151,그랜저 IG,3.0 LPi 모던 (렌터카),17/01식,106252,LPG(일반인 구입),1780,grandure
4152,그랜저 HG,HG240 모던,13/09식(14년형),179788,가솔린,1090,grandure
4153,그랜저 IG,2.2 디젤 프리미엄 스페셜,18/08식(19년형),59281,디젤,2720,grandure
4154,그랜저 IG 하이브리드,익스클루시브,17/10식(18년형),101499,가솔린+전기,2450,grandure
4155,그랜저 IG 하이브리드,익스클루시브,18/02식,112989,가솔린+전기,2510,grandure
4156,그랜저 HG,LPG HG300 익스클루시브,16/05식(17년형),86372,LPG(일반인 구입),1680,grandure
4157,그랜저 IG,3.0 LPi 모던 (렌터카),19/10식,61628,LPG(일반인 구입),2390,grandure
4158,그랜저 IG,2.4 모던 베이직 (렌터카),17/04식(18년형),87491,가솔린,1880,grandure
4159,그랜저 HG,LPG HG300 익스클루시브,16/07식,80529,LPG(일반인 구입),1950,grandure
4160,그랜저 IG,2.2 디젤 프리미엄 스페셜,17/02식,58868,디젤,2730,grandure
4161,그랜저 HG 하이브리드,프리미엄,14/07식(15년형),151373,가솔린+전기,1499,grandure
4162,그랜저 IG,3.0 익스클루시브 스페셜,19/02식,54672,가솔린,3080,grandure
4163,그랜저 IG,2.4 프리미엄,17/11식(18년형),47831,가솔린,2390,grandure
4164,그랜저 HG 하이브리드,프리미엄,15/03식(16년형),74558,가솔린+전기,2150,grandure
4165,그랜저 HG,HG300 익스클루시브,13/01식,125207,가솔린,1250,grandure
4166,그랜저 HG,HG220 디젤 모던,15/06식(16년형),84121,디젤,1450,grandure
4167,그랜저 HG,HG300 익스클루시브 스페셜,14/08식(15년형),75098,가솔린,1650,grandure
4168,그랜저 HG,HG300 노블,12/04식,124371,가솔린,1050,grandure
4169,그랜저 HG,HG240 모던 컬렉션,16/12식(17년형),56300,가솔린,1620,grandure
4170,그랜저 IG,2.4 프리미엄 스페셜,18/04식,53650,가솔린,2599,grandure
4171,그랜저 IG 하이브리드,익스클루시브 스페셜,17/05식(18년형),148485,가솔린+전기,1690,grandure
4172,그랜저 IG,3.0 익스클루시브 스페셜,17/06식(18년형),130000,가솔린,2200,grandure
4173,그랜저 IG,2.4 프리미엄,17/11식(18년형),47831,가솔린,2390,grandure
4174,그랜저 HG,HG240 럭셔리,12/02식,126625,가솔린,750,grandure
4175,그랜저 IG,3.0 LPi 모던 (렌터카),17/04식(18년형),113593,LPG(일반인 구입),1819,grandure
4177,더 뉴 그랜저 IG,2.5 캘리그래피,20/04식,39533,가솔린,3610,grandure
4178,그랜저 HG,LPG HG300 모던,15/01식,120000,LPG(일반인 구입),1095,grandure
4179,그랜저 HG,LPG HG300 모던,14/03식,168000,LPG(일반인 구입),960,grandure
4180,그랜저 HG,HG300 프리미엄,16/01식,152273,가솔린,1090,grandure
4181,그랜저 IG,2.4 프리미엄,18/02식,131988,가솔린,1650,grandure
4182,그랜저 IG,3.0 익스클루시브 스페셜,19/04식,36661,가솔린,3189,grandure
4183,그랜저 IG,3.0 익스클루시브,18/04식,85962,가솔린,2080,grandure
4184,더 뉴 그랜저 IG,3.3 캘리그래피,20/02식,44785,가솔린,3690,grandure
4185,더 뉴 그랜저 IG,2.5 캘리그래피,20/03식,7880,가솔린,3850,grandure
4186,더 뉴 그랜저 IG 하이브리드,캘리그래피,20/03식,16512,가솔린+전기,4350,grandure
4187,그랜저 IG 하이브리드,익스클루시브,19/10식,34872,가솔린+전기,3190,grandure
4188,그랜저 IG,2.4 프리미엄,17/09식(18년형),86548,가솔린,1990,grandure
4189,그랜저 IG,2.4 프리미엄,19/02식,58377,가솔린,2390,grandure
4190,그랜저 IG,3.0 LPi 모던 (렌터카),16/12식(17년형),110010,LPG(일반인 구입),1720,grandure
4191,그랜저 HG,LPG HG300 모던,13/02식,256795,LPG(일반인 구입),520,grandure
4192,그랜저 IG,3.0 모던 베이직 (렌터카),18/06식(19년형),67318,가솔린,1920,grandure
4193,그랜저 IG,2.4 모던,19/03식,48663,가솔린,2370,grandure
4194,더 뉴 그랜저 IG,3.3 프리미엄 초이스,20/02식,19712,가솔린,3199,grandure
4195,그랜저 IG,3.0 익스클루시브,17/06식(18년형),137870,가솔린,1690,grandure
4196,그랜저 IG,3.0 익스클루시브,18/07식(19년형),87463,가솔린,2599,grandure
4197,그랜저 HG,HG300 프리미엄,13/12식(14년형),202000,가솔린,820,grandure
4198,그랜저 HG,HG240 모던,15/09식(16년형),144659,가솔린,1050,grandure
4199,그랜저 IG,3.0 익스클루시브,18/04식,85962,가솔린,2080,grandure
4200,그랜저 IG,3.0 LPi 모던 (렌터카),17/01식,157939,LPG(일반인 구입),1570,grandure
4201,그랜저 IG,3.0 LPi 모던 (렌터카),17/01식,157939,LPG(일반인 구입),1570,grandure
4202,그랜저 뉴 럭셔리,Q270 프리미어 기본형,08/12식(09년형),153200,가솔린,330,grandure
4203,더 뉴 그랜저 IG,3.3 캘리그래피,20/02식,44785,가솔린,3690,grandure
4204,더 뉴 그랜저 IG,2.5 캘리그래피,20/03식,7880,가솔린,3850,grandure
4205,더 뉴 그랜저 IG 하이브리드,캘리그래피,20/03식,16512,가솔린+전기,4350,grandure
4206,그랜저 IG 하이브리드,익스클루시브,19/10식,34872,가솔린+전기,3190,grandure
4207,그랜저 HG,HG300 프리미엄,13/11식(14년형),212103,가솔린,670,grandure
4208,그랜저 HG,HG240 럭셔리,11/05식,114199,가솔린,999,grandure
4209,그랜저 IG,2.4 모던,19/03식,48663,가솔린,2370,grandure
4210,더 뉴 그랜저 IG,3.3 프리미엄 초이스,20/02식,19712,가솔린,3199,grandure
4211,그랜저 IG,2.4 프리미엄 스페셜,18/01식,41756,가솔린,2670,grandure
4212,그랜저 HG,HG300 노블,11/01식,105744,가솔린,840,grandure
4213,그랜저 뉴 럭셔리,Q240 디럭스,08/07식(09년형),148168,가솔린,360,grandure
4214,그랜저 HG,HG240 럭셔리,12/03식,175600,가솔린,750,grandure
4215,그랜저 HG 하이브리드,프리미엄,14/07식(15년형),187612,가솔린+전기,1190,grandure
4216,그랜저 HG,HG300 노블,12/07식,116393,가솔린,950,grandure
4217,그랜저 HG,HG240 모던,14/03식,105411,가솔린,1420,grandure
4218,그랜저 HG,HG240 모던,14/05식,118547,가솔린,1180,grandure
4219,그랜저 IG,3.0 프리미엄,19/04식,59000,가솔린,2480,grandure
4220,그랜저 IG,3.0 익스클루시브,18/03식,55000,가솔린,2330,grandure
4221,그랜저 IG,3.0 프리미엄,19/03식,57000,가솔린,2440,grandure
4222,그랜저 HG,LPG HG300 프리미엄,13/04식,135127,LPG(일반인 구입),1370,grandure
4223,그랜저 HG,HG240 럭셔리,11/09식,98114,가솔린,949,grandure
4224,그랜저 HG,HG240 모던,13/02식,160238,가솔린,999,grandure
4225,그랜저 TG,Q270 디럭스 기본형,06/01식,89916,가솔린,380,grandure
4226,그랜저 HG,LPG HG300 모던,14/07식(15년형),93161,LPG(일반인 구입),1430,grandure
4227,그랜저 HG,HG300 프리미엄,13/10식(14년형),90578,가솔린,1370,grandure
4228,그랜저 IG,2.4 프리미엄 스페셜,18/03식,44295,가솔린,2760,grandure
4229,그랜저 TG,LPI Q270 장애인용,07/05식,146258,LPG(일반인 구입),333,grandure
