,model,option,year,odometer,fuel,price,car
4273,아반떼 AD,1.6 LPI 스마트(렌터카),16/05식(17년형),120000,LPG(일반인 구입),910,avante
4274,더 뉴 아반떼,1.6 GDi 스타일,13/08식(14년형),84000,가솔린,580,avante
4275,더 뉴 아반떼 AD,1.6 LPi 스마트,18/12식(19년형),151783,LPG(일반인 구입),860,avante
4276,아반떼 AD,1.6 GDI 프리미엄,15/10식(16년형),99514,가솔린,999,avante
4277,아반떼 MD,LPI M16 모던,12/12식(13년형),42400,LPG(일반인 구입),790,avante
4278,아반떼 HD,1.6 VVT E16 디럭스,09/05식,23000,가솔린,530,avante
4279,아반떼 AD,1.6 GDI 모던,16/03식,75363,가솔린,1320,avante
4280,아반떼 MD,M16 GDI 모던,13/01식,152817,가솔린,670,avante
4281,아반떼 AD,1.6 GDI 밸류 플러스,17/03식(18년형),61955,가솔린,1250,avante
4282,아반떼 MD,M16 GDI 프리미어,10/08식(11년형),123900,가솔린,550,avante
4283,아반떼 MD,M16 GDI 스마트,12/08식(13년형),122849,가솔린,530,avante
4284,아반떼 MD,M16 GDI 럭셔리,11/01식,156062,가솔린,560,avante
4285,아반떼 MD,M16 GDI 럭셔리,12/03식,86483,가솔린,670,avante
4286,아반떼 AD,1.6 GDI 스마트 스페셜,15/10식(16년형),98504,가솔린,1190,avante
4287,아반떼 HD,1.6 VVT S16 럭셔리,10/09식,45147,가솔린,530,avante
4288,더 뉴 아반떼 AD,1.6 스마트,19/05식,44500,가솔린,1730,avante
4289,더 뉴 아반떼 AD,1.6 터보 스포츠 모던,19/05식,71062,가솔린,1700,avante
4290,더 뉴 아반떼,1.6 GDi 스마트 기본형,14/07식(15년형),104000,가솔린,830,avante
4291,아반떼 MD,M16 GDI 프리미어,11/01식,138400,가솔린,588,avante
4293,더 뉴 아반떼,1.6 VGT 스타일,14/06식,190000,디젤,650,avante
4294,아반떼 AD,1.6 GDI 스마트,17/12식(18년형),52709,가솔린,1280,avante
4295,더 뉴 아반떼,1.6 VGT 스마트 기본형,15/06식(16년형),138211,디젤,790,avante
4296,아반떼 AD,1.6 e-VGT 스마트 스페셜,15/10식(16년형),142584,디젤,899,avante
4297,더 뉴 아반떼 AD,1.6 스마트 초이스,19/02식,104386,가솔린,1340,avante
4298,더 뉴 아반떼 AD,1.6 스마트 초이스,19/02식,110474,가솔린,1340,avante
4299,더 뉴 아반떼,1.6 GDi 스마트 기본형,15/01식,100798,가솔린,799,avante
4300,더 뉴 아반떼,1.6 VGT 모던 기본형,14/08식(15년형),65023,디젤,940,avante
4301,더 뉴 아반떼,1.6 GDi 모던 기본형,13/12식(14년형),92765,가솔린,860,avante
4302,더 뉴 아반떼 AD,1.6 스타일,19/02식,79342,가솔린,1400,avante
4303,아반떼 MD,M16 GDI 프리미어,12/04식,93964,가솔린,690,avante
4304,아반떼 HD,1.6 VVT S16 럭셔리,06/09식(07년형),64107,가솔린,345,avante
4305,아반떼 AD,1.6 LPI 스타일(렌터카),17/12식(18년형),82642,LPG(일반인 구입),21,avante
4306,아반떼 (CN7),1.6 모던,20/12식(21년형),14322,가솔린,2150,avante
4307,아반떼 MD,M16 GDI 럭셔리,10/11식(11년형),145566,가솔린,590,avante
4308,아반떼 AD,1.6 e-VGT 스타일,16/05식(17년형),59197,디젤,1100,avante
4309,아반떼 AD,1.6 e-VGT 스마트,18/02식,94217,디젤,1190,avante
4310,아반떼 MD,M16 GDI 모던,13/05식,58208,가솔린,890,avante
4311,아반떼 AD,1.6 GDI 밸류 플러스,18/05식,43984,가솔린,1560,avante
4312,아반떼 하이브리드,HDeI 이지팩,09/10식(10년형),160105,LPG+전기,520,avante
4313,아반떼 AD,1.6 GDI 밸류 플러스,18/04식,30000,가솔린,1099,avante
4314,더 뉴 아반떼,1.6 VGT 스타일,15/04식,140499,디젤,750,avante
4315,뉴 아반떼 XD,1.6 VVT 골드 기본형,05/02식,132245,가솔린,199,avante
4316,더 뉴 아반떼,1.6 GDi 모던 기본형,13/11식(14년형),61805,가솔린,769,avante
4317,아반떼 (CN7),1.6 인스퍼레이션,21/04식,21487,가솔린,2230,avante
4318,아반떼 AD,1.6 GDI 모던,15/09식(16년형),71603,가솔린,1199,avante
4319,더 뉴 아반떼,1.6 GDi 모던 기본형,14/02식,75497,가솔린,990,avante
4320,더 뉴 아반떼,1.6 GDi 스타일,14/01식,150000,가솔린,690,avante
4321,아반떼 MD,M16 GDI 탑,11/11식(12년형),52096,가솔린,730,avante
4322,더 뉴 아반떼,1.6 GDi 스마트 기본형,13/10식(14년형),120050,가솔린,530,avante
4323,아반떼 MD,M16 GDI 에비뉴,13/07식(14년형),97187,가솔린,790,avante
4324,아반떼 MD,M16 GDI 럭셔리,12/01식,33551,가솔린,870,avante
4325,더 뉴 아반떼,1.6 GDi 모던 기본형,14/02식,75497,가솔린,990,avante
4326,아반떼 AD,1.6 GDI 밸류 플러스,18/03식,63030,가솔린,1390,avante
4327,더 뉴 아반떼,1.6 GDi 스마트 기본형,15/09식(16년형),77200,가솔린,899,avante
4328,아반떼 (CN7),2.0 N,22/03식,2369,가솔린,3390,avante
4329,아반떼 AD,1.6 GDI 밸류 플러스,18/05식,37443,가솔린,1480,avante
4330,더 뉴 아반떼 AD,1.6 스타일,18/11식(19년형),86298,가솔린,1320,avante
4331,더 뉴 아반떼 AD,1.6 스타일,18/12식(19년형),98774,가솔린,1270,avante
4332,더 뉴 아반떼 AD,1.6 LPi 스타일(렌터카용),19/04식,94560,LPG(일반인 구입),1270,avante
4334,아반떼 AD,1.6 e-VGT 스마트,17/11식(18년형),84863,디젤,1230,avante
4335,더 뉴 아반떼 AD,1.6 스마트,18/10식(19년형),93434,가솔린,1320,avante
4336,더 뉴 아반떼 AD,1.6 스타일,19/01식,99229,가솔린,1320,avante
4337,더 뉴 아반떼 AD,1.6 스타일,18/12식(19년형),98774,가솔린,1270,avante
4338,더 뉴 아반떼 AD,1.6 스타일,18/11식(19년형),86298,가솔린,1320,avante
4339,더 뉴 아반떼 AD,1.6 LPi 스타일(렌터카용),19/04식,94560,LPG(일반인 구입),1270,avante
4340,더 뉴 아반떼 AD,1.6 스타일,19/01식,99229,가솔린,1320,avante
4341,아반떼 AD,1.6 e-VGT 스마트,17/11식(18년형),84863,디젤,1230,avante
4342,더 뉴 아반떼 AD,1.6 스마트,18/10식(19년형),93434,가솔린,1320,avante
4343,아반떼 AD,1.6 터보 스포츠,16/06식(17년형),62827,가솔린,1529,avante
4344,더 뉴 아반떼 AD,1.6 스타일,18/11식(19년형),123078,가솔린,1150,avante
4345,아반떼 MD,M16 GDI 프리미어,11/08식(12년형),72000,가솔린,760,avante
4346,아반떼 MD,M16 GDI 럭셔리,11/07식(12년형),166503,가솔린,525,avante
4347,더 뉴 아반떼 AD,1.6 스타일,19/02식,30156,가솔린,1520,avante
4348,아반떼 AD,1.6 GDI 밸류 플러스,17/08식(18년형),84022,가솔린,1260,avante
4349,더 뉴 아반떼 AD,1.6 스마트,18/10식(19년형),94880,가솔린,1280,avante
4350,더 뉴 아반떼 AD,1.6 스마트,18/10식(19년형),62081,가솔린,1369,avante
4351,더 뉴 아반떼 AD,1.6 스마트,19/05식,52577,가솔린,1620,avante
4352,더 뉴 아반떼 AD,1.6 스마트,19/02식,46899,가솔린,1690,avante
4353,더 뉴 아반떼,1.6 GDi 스마트 기본형,14/01식,94125,가솔린,870,avante
4354,아반떼 MD,M16 GDI 럭셔리,11/10식(12년형),71421,가솔린,600,avante
4355,아반떼 MD,M16 GDI 럭셔리,12/02식,135000,가솔린,580,avante
4356,더 뉴 아반떼,1.6 VGT 모던 기본형,15/04식,54000,디젤,880,avante
4357,아반떼 AD,1.6 GDI 스마트,17/01식,40741,가솔린,1290,avante
4358,아반떼 MD,M16 GDI 럭셔리,12/02식,33303,가솔린,760,avante
4359,아반떼 AD,1.6 GDI 스마트,16/06식(17년형),7952,가솔린,1390,avante
4360,더 뉴 아반떼 AD,1.6 스마트,19/01식,55569,가솔린,1459,avante
4361,아반떼 AD,1.6 GDI 밸류 플러스,18/09식,57768,가솔린,1350,avante
4362,아반떼 MD,M16 GDI 스마트,12/11식(13년형),199501,가솔린,435,avante
4363,아반떼 HD,1.6 VVT S16 럭셔리,07/10식,181064,가솔린,299,avante
4364,더 뉴 아반떼 AD,1.6 스마트,18/11식(19년형),40000,가솔린,1480,avante
4365,아반떼 MD,M16 GDI 디럭스,12/06식,135794,가솔린,590,avante
4366,아반떼 AD,1.6 LPI 스마트(렌터카),18/04식,74000,LPG(일반인 구입),1285,avante
4367,아반떼 AD,1.6 GDI 밸류 플러스,17/04식(18년형),66725,가솔린,1239,avante
4368,아반떼 MD,M16 GDI 럭셔리,11/08식(12년형),122931,가솔린,549,avante
4369,아반떼 AD,1.6 GDI 밸류 플러스,18/05식,73430,가솔린,1339,avante
4370,더 뉴 아반떼 AD,1.6 스타일,18/12식(19년형),33131,가솔린,1550,avante
4371,아반떼 MD,M16 GDI 럭셔리,11/01식,151657,가솔린,399,avante
4372,아반떼 MD,M16 GDI 프리미어,11/06식(12년형),139778,가솔린,795,avante
4373,더 뉴 아반떼,1.6 GDi 스마트 기본형,13/11식(14년형),20244,가솔린,1050,avante
4374,더 뉴 아반떼 AD,1.6 스타일,18/10식(19년형),72830,가솔린,1420,avante
4375,아반떼 AD,1.6 GDI 스마트,15/11식(16년형),82000,가솔린,1090,avante
4376,아반떼 (CN7),2.0 N,21/09식(22년형),22558,가솔린,3250,avante
4377,아반떼 AD,1.6 GDI 밸류 플러스,17/07식(18년형),67340,가솔린,1390,avante
4378,더 뉴 아반떼 AD,1.6 스타일,18/10식(19년형),72830,가솔린,1420,avante
4379,아반떼 MD,M16 GDI 프리미어,11/04식,134524,가솔린,550,avante
4380,아반떼 MD,M16 GDI 모던,12/08식(13년형),105433,가솔린,750,avante
4381,아반떼 (CN7),1.6 인스퍼레이션,20/12식(21년형),21748,가솔린,2400,avante
4382,더 뉴 아반떼,1.6 GDi 프리미엄 기본형,14/04식(15년형),59441,가솔린,990,avante
4383,아반떼 AD,1.6 터보 스포츠,16/06식(17년형),89500,가솔린,1330,avante
4384,아반떼 MD,M16 GDI 럭셔리,12/03식,134996,가솔린,630,avante
4385,아반떼 MD,M16 GDI 럭셔리,12/04식,133945,가솔린,560,avante
4386,아반떼 (CN7),1.6 인스퍼레이션,20/12식(21년형),21748,가솔린,2400,avante
4387,아반떼 AD,1.6 GDI 스마트,16/08식(17년형),113156,가솔린,900,avante
4388,아반떼 AD,1.6 LPI 스타일(렌터카),17/07식(18년형),147882,LPG(일반인 구입),799,avante
4389,아반떼 MD,M16 GDI 럭셔리,10/10식(11년형),111444,가솔린,530,avante
4390,아반떼 MD,M16 GDI 프리미어,12/08식,108332,가솔린,680,avante
4391,아반떼 HD,1.6 VVT S16 럭셔리,07/10식,129446,가솔린,299,avante
4392,아반떼 MD,M16 GDI 블루세이버,12/05식,88225,가솔린,780,avante
4394,더 뉴 아반떼,1.6 GDi 스마트 기본형,15/06식(16년형),31309,가솔린,820,avante
4395,더 뉴 아반떼 AD,1.6 스타일,19/02식,94386,가솔린,1099,avante
4396,더 뉴 아반떼 AD,1.6 스타일,19/02식,98958,가솔린,1159,avante
4397,아반떼 AD,1.6 GDI 모던,18/02식,18786,가솔린,1620,avante
4398,아반떼 AD,1.6 터보 스포츠,16/11식(17년형),91000,가솔린,1320,avante
4399,아반떼 AD,1.6 GDI 밸류 플러스,17/10식(18년형),87460,가솔린,1099,avante
4400,아반떼 AD,1.6 GDI 모던,16/02식,60390,가솔린,1150,avante
4401,더 뉴 아반떼 AD,1.6 스마트,19/05식,52577,가솔린,1620,avante
4402,더 뉴 아반떼 AD,1.6 스마트,19/02식,46899,가솔린,1690,avante
4403,더 뉴 아반떼,1.6 GDi 스마트 기본형,14/01식,94125,가솔린,870,avante
4404,아반떼 MD,M16 GDI 럭셔리,11/10식(12년형),71421,가솔린,600,avante
4405,아반떼 MD,M16 GDI 럭셔리,12/02식,135000,가솔린,580,avante
4406,더 뉴 아반떼,1.6 VGT 모던 기본형,15/04식,54000,디젤,880,avante
4407,아반떼 AD,1.6 GDI 스마트,17/01식,40741,가솔린,1290,avante
4408,아반떼 MD,M16 GDI 럭셔리,12/02식,33303,가솔린,760,avante
4409,아반떼 AD,1.6 GDI 스마트,16/06식(17년형),7952,가솔린,1390,avante
4410,더 뉴 아반떼 AD,1.6 스마트,19/01식,55569,가솔린,1459,avante
4411,아반떼 AD,1.6 GDI 밸류 플러스,18/09식,57768,가솔린,1350,avante
4412,아반떼 MD,M16 GDI 스마트,12/11식(13년형),199501,가솔린,435,avante
4413,아반떼 HD,1.6 VVT S16 럭셔리,07/10식,181064,가솔린,299,avante
4414,더 뉴 아반떼 AD,1.6 스마트,18/11식(19년형),40000,가솔린,1480,avante
4415,아반떼 MD,M16 GDI 디럭스,12/06식,135794,가솔린,590,avante
4416,아반떼 AD,1.6 LPI 스마트(렌터카),18/04식,74000,LPG(일반인 구입),1285,avante
4417,아반떼 AD,1.6 GDI 밸류 플러스,17/04식(18년형),66725,가솔린,1239,avante
4418,아반떼 MD,M16 GDI 럭셔리,11/08식(12년형),122931,가솔린,549,avante
4419,아반떼 AD,1.6 GDI 밸류 플러스,18/05식,73430,가솔린,1339,avante
4420,더 뉴 아반떼 AD,1.6 스타일,18/12식(19년형),33131,가솔린,1550,avante
4421,아반떼 MD,M16 GDI 럭셔리,11/01식,151657,가솔린,399,avante
4422,아반떼 MD,M16 GDI 프리미어,11/06식(12년형),139778,가솔린,795,avante
4423,더 뉴 아반떼,1.6 GDi 스마트 기본형,13/11식(14년형),20244,가솔린,1050,avante
4424,더 뉴 아반떼 AD,1.6 스타일,18/10식(19년형),72830,가솔린,1420,avante
4425,아반떼 AD,1.6 GDI 스마트,15/11식(16년형),82000,가솔린,1090,avante
4426,아반떼 (CN7),2.0 N,21/09식(22년형),22558,가솔린,3250,avante
4427,아반떼 AD,1.6 GDI 밸류 플러스,17/07식(18년형),67340,가솔린,1390,avante
4428,더 뉴 아반떼 AD,1.6 스타일,18/10식(19년형),72830,가솔린,1420,avante
4429,아반떼 MD,M16 GDI 프리미어,11/04식,134524,가솔린,550,avante
4430,아반떼 MD,M16 GDI 모던,12/08식(13년형),105433,가솔린,750,avante
4431,아반떼 (CN7),1.6 인스퍼레이션,20/12식(21년형),21748,가솔린,2400,avante
4432,더 뉴 아반떼,1.6 GDi 프리미엄 기본형,14/04식(15년형),59441,가솔린,990,avante
4433,아반떼 AD,1.6 터보 스포츠,16/06식(17년형),89500,가솔린,1330,avante
4434,아반떼 MD,M16 GDI 럭셔리,12/03식,134996,가솔린,630,avante
4435,아반떼 MD,M16 GDI 럭셔리,12/04식,133945,가솔린,560,avante
4436,아반떼 (CN7),1.6 인스퍼레이션,20/12식(21년형),21748,가솔린,2400,avante
4437,아반떼 AD,1.6 GDI 스마트,16/08식(17년형),113156,가솔린,900,avante
4438,아반떼 AD,1.6 LPI 스타일(렌터카),17/07식(18년형),147882,LPG(일반인 구입),799,avante
4439,아반떼 MD,M16 GDI 럭셔리,10/10식(11년형),111444,가솔린,530,avante
4440,아반떼 MD,M16 GDI 프리미어,12/08식,108332,가솔린,680,avante
4441,아반떼 HD,1.6 VVT S16 럭셔리,07/10식,129446,가솔린,299,avante
4442,아반떼 MD,M16 GDI 블루세이버,12/05식,88225,가솔린,780,avante
4444,더 뉴 아반떼,1.6 GDi 스마트 기본형,15/06식(16년형),31309,가솔린,820,avante
4445,더 뉴 아반떼 AD,1.6 스타일,19/02식,94386,가솔린,1099,avante
4446,더 뉴 아반떼 AD,1.6 스타일,19/02식,98958,가솔린,1159,avante
4447,아반떼 AD,1.6 GDI 모던,18/02식,18786,가솔린,1620,avante
4448,아반떼 AD,1.6 터보 스포츠,16/11식(17년형),91000,가솔린,1320,avante
4449,아반떼 AD,1.6 GDI 밸류 플러스,17/10식(18년형),87460,가솔린,1099,avante
4450,아반떼 AD,1.6 GDI 모던,16/02식,60390,가솔린,1150,avante
4451,아반떼 AD,1.6 GDI 밸류 플러스,18/04식,100682,가솔린,1190,avante
4452,아반떼 AD,1.6 GDI 모던,18/02식,18786,가솔린,1620,avante
4453,더 뉴 아반떼 AD,1.6 스마트 초이스,20/03식,27988,가솔린,1720,avante
4454,더 뉴 아반떼 AD,1.6 스마트,19/10식(20년형),63190,가솔린,1630,avante
4455,아반떼 AD,1.6 GDI 밸류 플러스,18/04식,39000,가솔린,1399,avante
4456,더 뉴 아반떼,1.6 VGT 스마트 기본형,14/02식,131203,디젤,730,avante
4457,아반떼 MD,M16 GDI 럭셔리,12/02식,136000,가솔린,650,avante
4458,아반떼 AD,1.6 GDI 스마트,16/03식,90000,가솔린,1180,avante
4459,더 뉴 아반떼,1.6 VGT 스마트 기본형,15/05식(16년형),147785,디젤,590,avante
4460,더 뉴 아반떼,1.6 GDi 스마트 기본형,14/09식(15년형),179864,가솔린,730,avante
4461,아반떼 MD,M16 GDI 에비뉴,13/03식,91381,가솔린,849,avante
4462,아반떼 AD,1.6 LPI 스타일(렌터카),18/07식,114228,LPG(일반인 구입),749,avante
4463,아반떼 MD,M16 GDI 럭셔리,11/07식(12년형),120830,가솔린,630,avante
4464,아반떼 AD,1.6 GDI 스마트,17/04식(18년형),63681,가솔린,1330,avante
4465,아반떼 AD,1.6 GDI 밸류 플러스,18/04식,89701,가솔린,1330,avante
4466,아반떼 MD,M16 GDI 럭셔리,11/11식(12년형),169000,가솔린,520,avante
4467,더 뉴 아반떼 AD,1.6 스타일,18/01식,87000,가솔린,1340,avante
4468,더 뉴 아반떼 AD,1.6 스타일,19/08식,78000,가솔린,1550,avante
4469,더 뉴 아반떼 AD,1.6 스타일,19/08식,82000,가솔린,1540,avante
4470,아반떼 (CN7),1.6 인스퍼레이션,21/08식,15561,가솔린,2420,avante
4471,아반떼 MD,M16 GDI 프리미어,10/09식(11년형),85840,가솔린,699,avante
4472,아반떼 MD,M16 GDI 럭셔리,11/02식,120456,가솔린,469,avante
4473,아반떼 MD,M16 GDI 에비뉴,13/09식(14년형),60000,가솔린,730,avante
4474,아반떼 MD,M16 GDI 프리미어,10/09식(11년형),188575,가솔린,490,avante
4475,더 뉴 아반떼,1.6 GDi 스마트 기본형,14/12식(15년형),35600,가솔린,990,avante
4476,더 뉴 아반떼,1.6 GDi 모던 기본형,14/05식,71769,가솔린,930,avante
4477,아반떼 MD,M16 GDI 에비뉴,13/03식,83219,가솔린,880,avante
4478,더 뉴 아반떼,1.6 GDi 스마트 기본형,14/02식,110541,가솔린,860,avante
4479,아반떼 AD,1.6 터보 스포츠,18/09식,90567,가솔린,1099,avante
4480,더 뉴 아반떼 AD,1.6 LPi 스마트(렌터카용),19/06식(20년형),85264,LPG(일반인 구입),1440,avante
4482,아반떼 (CN7),1.6 LPi 스마트,21/06식,6531,LPG(일반인 구입),2250,avante
4483,아반떼 AD,1.6 GDI 스타일,15/09식(16년형),60000,가솔린,990,avante
4484,아반떼 MD,M16 GDI 프리미어,10/10식(11년형),120000,가솔린,750,avante
4485,아반떼 AD,1.6 터보 스포츠,18/05식,72074,가솔린,1120,avante
4486,더 뉴 아반떼 AD,1.6 스타일,19/01식,110000,가솔린,1270,avante
4487,더 뉴 아반떼 AD,1.6 스타일,19/01식,110000,가솔린,1320,avante
4488,아반떼 AD,1.6 GDI 밸류 플러스,17/04식(18년형),129977,가솔린,999,avante
4489,아반떼 하이브리드,HDeIII 어드밴스팩,09/08식(10년형),159830,LPG+전기,250,avante
4490,더 뉴 아반떼,1.6 GDi 모던 기본형,13/09식(14년형),59770,가솔린,499,avante
4491,아반떼 HD,1.6 VVT E16 디럭스,09/03식,95146,가솔린,370,avante
4492,아반떼 MD,M16 GDI 럭셔리,11/03식,82000,가솔린,590,avante
4493,아반떼 HD,1.6 VVT E16 디럭스,06/09식(07년형),190513,가솔린,280,avante
4494,아반떼 AD,1.6 e-VGT 스마트 스페셜,16/02식,91254,디젤,1000,avante
4495,더 뉴 아반떼 AD,1.6 스마트,19/06식(20년형),136820,가솔린,1250,avante
4496,아반떼 AD,1.6 GDI 밸류 플러스,17/01식,120977,가솔린,1099,avante
4497,아반떼 HD,1.6 VVT S16 럭셔리,09/03식,184270,가솔린,330,avante
4498,더 뉴 아반떼 AD,1.6 스마트,19/06식(20년형),136820,가솔린,1250,avante
4499,아반떼 AD,1.6 GDI 밸류 플러스,17/01식,120977,가솔린,1099,avante
4500,아반떼 MD,M16 GDI 프리미어,12/01식,95955,가솔린,750,avante
4501,아반떼 AD,1.6 GDI 밸류 플러스,18/03식,39505,가솔린,1450,avante
4502,아반떼 MD,M16 GDI 프리미어,12/03식,122200,가솔린,690,avante
4503,더 뉴 아반떼,1.6 GDi 스마트 기본형,15/07식(16년형),132150,가솔린,690,avante
4504,아반떼 AD,1.6 GDI 스타일,16/10식(17년형),125848,가솔린,859,avante
4505,아반떼 MD,M16 GDI 럭셔리,11/08식(12년형),134000,가솔린,480,avante
4506,아반떼 AD,1.6 GDI 밸류 플러스,17/07식(18년형),52780,가솔린,1350,avante
4507,아반떼 MD,M16 GDI 프리미어,11/07식(12년형),113215,가솔린,650,avante
4508,아반떼 (CN7),1.6 인스퍼레이션,20/05식(21년형),13932,가솔린,2300,avante
4509,아반떼 AD,1.6 LPI 스타일(렌터카),17/09식(18년형),84443,LPG(일반인 구입),950,avante
4510,아반떼 MD,M16 GDI 스타일,13/07식(14년형),61509,가솔린,690,avante
4511,아반떼 AD,1.6 GDI 스타일,16/06식(17년형),122179,가솔린,890,avante
4512,아반떼 AD,1.6 GDI 밸류 플러스,17/08식(18년형),96201,가솔린,1230,avante
4513,아반떼 MD,M16 GDI 스타일,13/08식(14년형),80054,가솔린,720,avante
4515,더 뉴 아반떼,1.6 GDi 스마트 기본형,14/12식(15년형),141547,가솔린,595,avante
4516,더 뉴 아반떼,1.6 GDi 모던 기본형,14/09식(15년형),97315,가솔린,899,avante
4517,아반떼 AD,1.6 터보 스포츠,18/09식,53612,가솔린,1199,avante
4518,아반떼 MD,M16 GDI 모던,14/04식,122000,가솔린,920,avante
4519,더 뉴 아반떼,1.6 GDi 스마트 기본형,14/10식(15년형),133583,가솔린,770,avante
4520,아반떼 AD,1.6 e-VGT 스마트 스페셜,15/11식(16년형),65763,디젤,1050,avante
4521,아반떼 AD,1.6 GDI 스마트,16/06식(17년형),68859,가솔린,1330,avante
4522,더 뉴 아반떼,1.6 GDi 모던 기본형,14/02식,117984,가솔린,770,avante
4523,더 뉴 아반떼,1.6 GDi 스마트 기본형,13/09식(14년형),101018,가솔린,799,avante
4524,아반떼 AD,1.6 GDI 스마트,16/07식(17년형),111107,가솔린,1050,avante
4525,아반떼 AD,1.6 LPI 스타일(렌터카),17/04식(18년형),136000,LPG(일반인 구입),919,avante
4526,아반떼 MD,M16 GDI 탑,12/04식,114149,가솔린,670,avante
4527,아반떼 HD,1.6 VVT S16 럭셔리,10/08식,88792,가솔린,450,avante
4528,아반떼 HD,디젤 1.6 VGT S16 럭셔리,08/01식,271073,디젤,200,avante
4529,아반떼 MD,M16 GDI 럭셔리,11/03식,39999,가솔린,743,avante
4530,아반떼 HD,1.6 VVT S16 파이브 밀리언,08/11식(09년형),83917,가솔린,350,avante
4531,아반떼 MD,M16 GDI 럭셔리,10/11식(11년형),147925,가솔린,539,avante
4532,아반떼 HD,1.6 VVT S16 럭셔리,08/01식,121683,가솔린,349,avante
4533,아반떼 MD,M16 GDI 프리미어,11/07식(12년형),136272,가솔린,530,avante
4534,아반떼 AD,1.6 GDI 모던,16/12식(17년형),118272,가솔린,990,avante
4535,아반떼 MD,M16 GDI 럭셔리,11/02식,75877,가솔린,640,avante
4536,더 뉴 아반떼,1.6 VGT 모던 기본형,14/04식,142000,디젤,649,avante
4537,더 뉴 아반떼 AD,1.6 LPi 스마트(렌터카용),19/06식(20년형),99588,LPG(일반인 구입),1350,avante
4538,아반떼 HD,1.6 VVT E16 밸류,08/04식,114117,가솔린,340,avante
4539,아반떼 HD,1.6 VVT S16 프리미어,09/03식,84364,가솔린,460,avante
4540,아반떼 HD,1.6 VVT S16 럭셔리,08/01식,182270,가솔린,280,avante
4541,아반떼 AD,1.6 GDI 스타일,16/12식(17년형),37716,가솔린,1190,avante
4542,아반떼 하이브리드,HDeII 기본형,09/09식(10년형),204571,LPG+전기,369,avante
4543,더 뉴 아반떼,1.6 GDi 모던 기본형,14/10식(15년형),48285,가솔린,1130,avante
4544,아반떼 AD,1.6 GDI 밸류 플러스,16/10식(17년형),66696,가솔린,1330,avante
4545,아반떼 AD,1.6 GDI 스마트,18/01식,78355,가솔린,1370,avante
4546,아반떼 AD,1.6 GDI 스마트,17/12식(18년형),61293,가솔린,1320,avante
4547,아반떼 AD,1.6 GDI 스마트,18/04식,66963,가솔린,1390,avante
4548,아반떼 MD,M16 GDI 스마트,12/11식(13년형),59133,가솔린,790,avante
4549,아반떼 AD,1.6 GDI 모던 스페셜,16/02식,60000,가솔린,1170,avante
4550,아반떼 MD,M16 GDI 프리미어,11/05식(12년형),54197,가솔린,750,avante
4551,아반떼 MD,M16 GDI 럭셔리,12/04식,82658,가솔린,650,avante
4552,아반떼 HD,1.6 VVT X16 프리미어,08/01식,138009,가솔린,300,avante
4553,아반떼 MD,M16 GDI 럭셔리,12/04식,146904,가솔린,500,avante
4554,아반떼 AD,1.6 GDI 밸류 플러스,17/02식,85441,가솔린,1350,avante
4556,아반떼 (CN7),1.6 인스퍼레이션,20/05식(21년형),21672,가솔린,2350,avante
4557,아반떼 AD,1.6 GDI 모던,17/06식(18년형),37429,가솔린,1620,avante
4558,아반떼 (CN7),1.6 터보 N Line 인스퍼레이션,21/05식,29011,가솔린,2690,avante
4559,더 뉴 아반떼,1.6 GDi 스마트 기본형,15/07식(16년형),39076,가솔린,1030,avante
4560,더 뉴 아반떼,1.6 GDi 모던 기본형,14/05식,151177,가솔린,799,avante
4561,아반떼 AD,1.6 e-VGT 스마트,16/01식,59165,디젤,1280,avante
4562,아반떼 AD,1.6 터보 스포츠,16/10식(17년형),68474,가솔린,1180,avante
4563,아반떼 MD,M16 GDI 프리미어,11/09식(12년형),130000,가솔린,420,avante
4564,아반떼 AD,1.6 GDI 스마트,16/07식(17년형),24214,가솔린,1330,avante
4565,더 뉴 아반떼,1.6 GDi 스마트 기본형,14/05식,94298,가솔린,850,avante
4566,아반떼 AD,1.6 GDI 모던,16/03식,95457,가솔린,1222,avante
4567,아반떼 AD,1.6 터보 스포츠 익스트림 셀렉션,16/10식(17년형),120294,가솔린,1380,avante
4568,아반떼 AD,1.6 GDI 스마트,16/07식(17년형),24214,가솔린,1330,avante
4569,더 뉴 아반떼,1.6 GDi 스타일,14/07식(15년형),158712,가솔린,520,avante
4570,더 뉴 아반떼,1.6 GDi 스마트 기본형,14/05식,94298,가솔린,850,avante
4571,더 뉴 아반떼,1.6 GDi 스마트 기본형,14/11식(15년형),47200,가솔린,970,avante
4572,아반떼 AD,1.6 GDI 밸류 플러스,17/06식(18년형),52071,가솔린,1360,avante
4573,아반떼 AD,1.6 e-VGT 스마트,16/02식,59701,디젤,1300,avante
4574,아반떼 AD,1.6 GDI 밸류 플러스,17/02식,60196,가솔린,1349,avante
4575,더 뉴 아반떼 AD,1.6 디젤 스마트,18/12식(19년형),74038,디젤,1450,avante
4576,아반떼 (CN7),1.6 모던,20/04식(21년형),30712,가솔린,2070,avante
4577,아반떼 AD,1.6 GDI 밸류 플러스,18/05식,107819,가솔린,999,avante
4578,아반떼 HD,1.6 VVT E16 디럭스,10/03식,100968,가솔린,440,avante
4579,아반떼 AD,1.6 GDI 밸류 플러스,18/04식,46428,가솔린,1390,avante
4580,아반떼 MD,M16 GDI 럭셔리,11/01식,143000,가솔린,580,avante
