,model,option,year,odometer,fuel,price,car
944,LF 쏘나타,LPI 프리미엄,16/11식(17년형),84731,LPG(일반인 구입),1370,sonata
945,쏘나타 뉴 라이즈,2.0 스마트,17/11식(18년형),71309,가솔린,1630,sonata
946,쏘나타 뉴 라이즈,2.0 스마트 초이스,18/06식(19년형),113602,가솔린,1490,sonata
947,LF 쏘나타,2.0 스마트,14/07식(15년형),131924,가솔린,9999,sonata
948,쏘나타 뉴 라이즈,LPI 스타일,19/02식,154985,LPG(일반인 구입),1120,sonata
949,NF 쏘나타 트랜스폼,N20 프리미어 블랙 고급형,09/02식,119577,가솔린,399,sonata
950,NF 쏘나타 트랜스폼,N20 럭셔리,09/05식,79994,가솔린,430,sonata
951,LF 쏘나타,LPI 프리미엄,16/11식(17년형),84731,LPG(일반인 구입),1370,sonata
952,쏘나타 뉴 라이즈,2.0 스마트,17/11식(18년형),71309,가솔린,1630,sonata
953,쏘나타 뉴 라이즈,2.0 스마트 초이스,18/06식(19년형),113602,가솔린,1490,sonata
954,LF 쏘나타,2.0 스마트,14/07식(15년형),131924,가솔린,9999,sonata
955,쏘나타 뉴 라이즈,LPI 스타일,19/02식,154985,LPG(일반인 구입),1120,sonata
956,NF 쏘나타 트랜스폼,N20 프리미어 블랙 고급형,09/02식,119577,가솔린,399,sonata
957,NF 쏘나타 트랜스폼,N20 럭셔리,09/05식,79994,가솔린,430,sonata
958,LF 쏘나타,2.0 스마트,15/03식,158726,가솔린,899,sonata
959,쏘나타 뉴 라이즈,LPI 스타일,17/04식(18년형),118328,LPG(일반인 구입),1070,sonata
960,쏘나타 뉴 라이즈,LPI 모던,18/06식(19년형),145355,LPG(일반인 구입),1259,sonata
961,쏘나타 뉴 라이즈,2.0 프리미엄 스페셜,17/11식(18년형),34471,가솔린,2190,sonata
962,쏘나타 뉴 라이즈,LPI 스타일,17/05식(18년형),154211,LPG(일반인 구입),1099,sonata
963,NF 쏘나타 트랜스폼,LPG N20 프리미어,09/02식,135803,LPG(일반인 구입),420,sonata
964,쏘나타 뉴 라이즈,2.0 모던,17/06식(18년형),17434,가솔린,1720,sonata
965,쏘나타 (DN8),2.0 프리미엄,21/04식,14805,가솔린,2430,sonata
966,쏘나타 (DN8),2.0 LPG(렌터카용) 스마트,19/05식(20년형),95673,LPG(일반인 구입),1740,sonata
967,쏘나타 뉴 라이즈,2.0 스타일,18/04식(19년형),32906,가솔린,1470,sonata
968,쏘나타 뉴 라이즈,LPI 스타일,19/02식,120384,LPG(일반인 구입),1190,sonata
969,쏘나타 뉴 라이즈,2.0 스마트,18/03식,135964,가솔린,1290,sonata
970,쏘나타 뉴 라이즈,1.6 터보 모던,17/08식(18년형),41444,가솔린,1780,sonata
971,쏘나타 (DN8),2.5 터보 N Line 인스퍼레이션,21/04식,14000,가솔린,3340,sonata
972,LF 쏘나타,LPI 프리미엄,16/11식(17년형),84731,LPG(일반인 구입),1370,sonata
973,YF 쏘나타,LPI 프리미어(장애인용),10/01식,150016,LPG(일반인 구입),590,sonata
974,YF 쏘나타,Y20 프리미어,11/10식(12년형),106944,가솔린,699,sonata
975,쏘나타 뉴 라이즈,2.0 스마트,17/11식(18년형),71309,가솔린,1630,sonata
976,YF 쏘나타,LPI 탑,10/10식(11년형),207935,LPG(일반인 구입),470,sonata
977,YF 쏘나타,Y20 럭셔리,11/08식(12년형),92513,가솔린,700,sonata
978,쏘나타 (DN8),2.0 프리미엄 패밀리,19/04식(20년형),43784,가솔린,2170,sonata
979,쏘나타 (DN8),2.0 LPG 프리미엄,19/06식(20년형),19489,LPG(일반인 구입),3000,sonata
980,쏘나타 (DN8),2.0 프리미엄,19/10식(20년형),50695,가솔린,1890,sonata
981,쏘나타 (DN8),2.0 프리미엄,19/05식(20년형),59865,가솔린,2070,sonata
982,쏘나타 뉴 라이즈,2.0 모던,19/01식,94659,가솔린,1580,sonata
983,쏘나타 (DN8),2.0 프리미엄 밀레니얼,19/04식(20년형),83741,가솔린,2090,sonata
984,쏘나타 (DN8),2.0 프리미엄 패밀리,19/06식(20년형),19646,가솔린,2357,sonata
985,쏘나타 뉴 라이즈,LPI 모던,18/08식(19년형),75739,LPG(일반인 구입),1680,sonata
986,쏘나타 뉴 라이즈,2.0 모던,19/02식,51145,가솔린,1890,sonata
987,쏘나타 뉴 라이즈,2.0 스마트,17/12식(18년형),81507,가솔린,1450,sonata
988,쏘나타 뉴 라이즈,2.0 스마트,18/03식,94700,가솔린,1479,sonata
989,쏘나타 (DN8),1.6 터보 프리미엄 밀레니얼,19/10식(20년형),26611,가솔린,2690,sonata
990,쏘나타 하이브리드,2.0 프리미어,12/02식,108486,가솔린+전기,840,sonata
991,쏘나타 (DN8),2.0 프리미엄 패밀리,19/05식(20년형),44373,가솔린,2130,sonata
992,LF 쏘나타,LPI 스마트(장애인용),14/10식(15년형),105506,LPG(일반인 구입),1099,sonata
993,쏘나타 뉴 라이즈,LPI 스타일,17/05식(18년형),66218,LPG(일반인 구입),1290,sonata
994,쏘나타 (DN8),2.0 LPG(장애인용) 모던,19/08식(20년형),9800,LPG(일반인 구입),2100,sonata
995,쏘나타 뉴 라이즈,LPI 스타일,19/02식,120384,LPG(일반인 구입),1190,sonata
996,YF 쏘나타,Y20 탑 고급형,10/08식,145950,가솔린,570,sonata
997,쏘나타 뉴 라이즈,2.0 스마트 스페셜,18/06식(19년형),109006,가솔린,1299,sonata
998,LF 쏘나타 하이브리드,2.0 HEV 프리미엄,17/04식,72618,가솔린+전기,2050,sonata
999,LF 쏘나타,LPI 스마트,15/05식,119120,LPG(일반인 구입),920,sonata
1001,YF 쏘나타,Y20 프리미어,11/05식,103168,가솔린,520,sonata
1002,쏘나타 뉴 라이즈,2.0 스마트,17/03식(18년형),74968,가솔린,1550,sonata
1003,쏘나타 뉴 라이즈,2.0 스마트,18/03식,135964,가솔린,1290,sonata
1004,쏘나타 하이브리드,2.0 로열,12/10식,102318,가솔린+전기,750,sonata
1005,쏘나타 더 브릴리언트,LPI 스마트,14/04식,197163,LPG(일반인 구입),520,sonata
1006,쏘나타 뉴 라이즈,1.6 터보 모던,17/08식(18년형),41444,가솔린,1780,sonata
1007,NF 쏘나타,LPG N20 렌터카 개인형,05/05식,215187,LPG(일반인 구입),250,sonata
1008,YF 쏘나타,Y20 프리미어,11/03식,77767,가솔린,820,sonata
1009,YF 쏘나타,Y20 월드컵 스페셜 에디션,10/05식,84627,가솔린,650,sonata
1010,쏘나타 (DN8),2.0 LPG(렌터카용) 스마트,19/04식(20년형),102328,LPG(일반인 구입),1690,sonata
1011,LF 쏘나타,2.0 스타일,14/09식(15년형),154647,가솔린,830,sonata
1013,NF 쏘나타 트랜스폼,N20 엘레강스 스페셜 고급형,09/09식(10년형),166221,가솔린,330,sonata
1014,쏘나타 (DN8),2.0 프리미엄 패밀리,19/06식(20년형),89171,가솔린,1950,sonata
1015,쏘나타 (DN8),2.0 프리미엄 패밀리,20/01식,28130,가솔린,2390,sonata
1016,쏘나타 (DN8),2.0 프리미엄 패밀리,20/04식,11079,가솔린,2550,sonata
1017,LF 쏘나타,2.0 스마트,14/10식(15년형),48662,가솔린,1420,sonata
1018,쏘나타 (DN8),2.0 프리미엄,19/05식(20년형),59865,가솔린,2070,sonata
1019,LF 쏘나타,2.0 스마트,15/05식,138281,가솔린,1090,sonata
1020,쏘나타 하이브리드,2.0 프리미엄,13/08식(14년형),88528,가솔린+전기,1230,sonata
1022,쏘나타 뉴 라이즈,2.0 스마트,17/12식(18년형),81507,가솔린,1450,sonata
1023,쏘나타 (DN8),2.0 스마트,19/10식(20년형),74492,가솔린,1880,sonata
1024,쏘나타 뉴 라이즈,LPI 스타일,19/01식,85772,LPG(일반인 구입),1360,sonata
1025,LF 쏘나타,2.0 스마트,15/09식(16년형),38190,가솔린,1490,sonata
1026,쏘나타 뉴 라이즈,2.0 스타일,18/08식(19년형),71749,가솔린,1499,sonata
1027,쏘나타 (DN8),2.0 프리미엄 패밀리,19/06식(20년형),19646,가솔린,2357,sonata
1028,쏘나타 (DN8),2.0 프리미엄,19/04식(20년형),57791,가솔린,2040,sonata
1029,LF 쏘나타,LPI 스마트,14/06식(15년형),183779,LPG(일반인 구입),670,sonata
1030,쏘나타 뉴 라이즈,LPI 스타일,17/12식(18년형),117139,LPG(일반인 구입),840,sonata
1031,쏘나타 뉴 라이즈,LPI 스타일,17/06식(18년형),150379,LPG(일반인 구입),880,sonata
1032,쏘나타 뉴 라이즈,LPI 모던,18/08식(19년형),75739,LPG(일반인 구입),1680,sonata
1033,쏘나타 뉴 라이즈,2.0 모던,19/02식,51145,가솔린,1890,sonata
1034,쏘나타 (DN8),1.6 터보 프리미엄 밀레니얼,19/10식(20년형),26611,가솔린,2690,sonata
1035,YF 쏘나타,Y20 탑,11/09식(12년형),184306,가솔린,399,sonata
1036,쏘나타 뉴 라이즈,2.0 스마트,18/03식,94700,가솔린,1479,sonata
1037,쏘나타 (DN8),1.6 터보 프리미엄 패밀리,21/05식,7548,가솔린,2830,sonata
1038,쏘나타 뉴 라이즈,LPI 모던(장애인용),18/06식(19년형),19268,LPG(일반인 구입),1930,sonata
1039,쏘나타 (DN8),2.0 프리미엄 패밀리,20/01식,28130,가솔린,2390,sonata
1040,LF 쏘나타,LPI 프리미엄,14/09식(15년형),102100,LPG(일반인 구입),1100,sonata
1041,LF 쏘나타,LPI 프리미엄,15/06식,70878,LPG(일반인 구입),1290,sonata
1042,쏘나타 (DN8),2.0 프리미엄,20/10식(21년형),4661,가솔린,2400,sonata
1043,YF 쏘나타,LPI 프리미어(장애인용),11/05식,184603,LPG(일반인 구입),560,sonata
1044,쏘나타 (DN8),2.0 프리미엄 패밀리,20/04식,11079,가솔린,2550,sonata
1045,LF 쏘나타,2.0 스마트,14/10식(15년형),48662,가솔린,1420,sonata
1046,쏘나타 더 브릴리언트,LPI 택시형 스타일,13/07식(14년형),164986,LPG(일반인 구입),530,sonata
1047,쏘나타 더 브릴리언트,CVVL 블루세이버,12/10식(13년형),77237,가솔린,980,sonata
1048,쏘나타 하이브리드,2.0 로열,11/07식(12년형),109254,가솔린+전기,970,sonata
1049,LF 쏘나타,2.0 스마트,15/05식,138281,가솔린,1090,sonata
1050,LF 쏘나타,LPI 모던,15/05식,169823,LPG(일반인 구입),890,sonata
1051,LF 쏘나타,2.0 스타일,15/11식(16년형),141088,가솔린,675,sonata
1052,LF 쏘나타,2.0 스마트,14/04식(15년형),101014,가솔린,9999,sonata
1053,쏘나타 (DN8),1.6 터보 프리미엄 패밀리,21/05식,7548,가솔린,2830,sonata
1054,YF 쏘나타,LPI 럭셔리,10/12식(11년형),142919,LPG(일반인 구입),420,sonata
1055,YF 쏘나타,Y20 프라임 고급형,10/04식,119182,가솔린,470,sonata
1056,쏘나타 뉴 라이즈,LPI 모던,17/11식(18년형),103721,LPG(일반인 구입),1350,sonata
1057,YF 쏘나타,LPI 럭셔리,12/01식,178368,LPG(일반인 구입),420,sonata
1058,쏘나타 (DN8),2.0 프리미엄,19/05식(20년형),64810,가솔린,1950,sonata
1059,쏘나타 (DN8),2.0 프리미엄 패밀리,19/09식(20년형),19292,가솔린,2449,sonata
1060,쏘나타 (DN8),2.0 인스퍼레이션,19/07식(20년형),74212,가솔린,2420,sonata
1062,쏘나타 (DN8),2.0 프리미엄,19/04식(20년형),57791,가솔린,2040,sonata
1063,YF 쏘나타,LPI 프리미어,12/06식,75288,LPG(일반인 구입),590,sonata
1064,LF 쏘나타,2.0 스타일,14/09식(15년형),46814,가솔린,1330,sonata
1065,쏘나타 뉴 라이즈,2.0 스마트,17/05식(18년형),118887,가솔린,1150,sonata
1066,LF 쏘나타,LPI 스마트,14/04식(15년형),129926,LPG(일반인 구입),830,sonata
1067,NF 쏘나타 트랜스폼,LPG N20 프리미어,08/05식,225359,LPG(일반인 구입),280,sonata
1068,쏘나타 뉴 라이즈,LPI 프리미엄,18/01식,146510,LPG(일반인 구입),1249,sonata
1069,쏘나타 뉴 라이즈,LPI 스타일,19/01식,85772,LPG(일반인 구입),1360,sonata
1070,쏘나타 뉴 라이즈,2.0 모던,18/01식,145763,가솔린,1250,sonata
1071,쏘나타 뉴 라이즈 하이브리드,프리미엄,19/01식,39231,가솔린+전기,2049,sonata
1072,쏘나타 뉴 라이즈,LPI 스타일,17/10식(18년형),71746,LPG(일반인 구입),1350,sonata
1073,쏘나타 하이브리드,2.0 프리미엄,13/08식(14년형),88528,가솔린+전기,1230,sonata
1074,LF 쏘나타,1.7 디젤 스타일,16/01식,119175,디젤,1310,sonata
1075,LF 쏘나타,2.0 스마트,15/09식(16년형),38190,가솔린,1490,sonata
1076,쏘나타 (DN8),2.0 프리미엄,19/11식(20년형),63466,가솔린,2000,sonata
1077,YF 쏘나타,Y20 프라임 최고급형,09/11식(10년형),129077,가솔린,470,sonata
1078,LF 쏘나타,2.0 스마트,15/04식,95332,가솔린,1430,sonata
1079,LF 쏘나타,1.7 디젤 스마트,15/09식(16년형),121507,디젤,1030,sonata
1080,NF 쏘나타,N20 엘레강스 스페셜 기본형,06/04식,46411,가솔린,370,sonata
1081,쏘나타 뉴 라이즈,LPI 스타일,19/01식,112201,LPG(일반인 구입),1030,sonata
1082,쏘나타 하이브리드,2.0 프리미엄,13/07식(14년형),113612,가솔린+전기,930,sonata
1083,LF 쏘나타,2.0 스마트,15/01식,214247,가솔린,470,sonata
1084,쏘나타 뉴 라이즈,LPI 프리미엄,19/01식,92287,LPG(일반인 구입),1670,sonata
1085,LF 쏘나타,2.0 스마트,15/05식,33308,가솔린,1360,sonata
1086,쏘나타 더 브릴리언트,LPI 스마트,12/10식(13년형),98526,LPG(일반인 구입),699,sonata
1088,LF 쏘나타,LPI 스마트,15/05식,174379,LPG(일반인 구입),750,sonata
1089,쏘나타 뉴 라이즈,LPI 스타일,17/10식(18년형),71746,LPG(일반인 구입),1350,sonata
1090,쏘나타 하이브리드,2.0 스마트,14/02식,167803,가솔린+전기,680,sonata
1091,쏘나타 하이브리드 (DN8),인스퍼레이션,19/09식(20년형),49229,가솔린+전기,3320,sonata
1092,LF 쏘나타,2.0 프리미엄,14/04식(15년형),49027,가솔린,1675,sonata
1093,쏘나타 뉴 라이즈,LPI 스타일,18/04식(19년형),111666,LPG(일반인 구입),1190,sonata
1094,쏘나타 뉴 라이즈,LPI 스타일,17/04식(18년형),112888,LPG(일반인 구입),1260,sonata
1095,YF 쏘나타,CVVL 프리미어,12/03식,128449,가솔린,729,sonata
1096,NF 쏘나타 트랜스폼,N20 스마트 블랙팩,09/06식(10년형),89252,가솔린,360,sonata
1097,쏘나타 하이브리드 (DN8),인스퍼레이션,19/08식(20년형),21644,가솔린+전기,3470,sonata
1098,쏘나타 뉴 라이즈,2.0 모던,18/09식(19년형),58481,가솔린,1850,sonata
1099,쏘나타 뉴 라이즈,2.0 모던,18/01식,91649,가솔린,1520,sonata
1100,쏘나타 뉴 라이즈,LPI 모던,17/11식(18년형),103721,LPG(일반인 구입),1350,sonata
1101,LF 쏘나타,2.0 스타일,15/11식(16년형),141088,가솔린,675,sonata
1102,LF 쏘나타,2.0 스마트,14/04식(15년형),101014,가솔린,9999,sonata
1103,쏘나타 (DN8),1.6 터보 프리미엄 패밀리,21/05식,7548,가솔린,2830,sonata
1104,YF 쏘나타,LPI 럭셔리,10/12식(11년형),142919,LPG(일반인 구입),420,sonata
1105,YF 쏘나타,Y20 프라임 고급형,10/04식,119182,가솔린,470,sonata
1106,쏘나타 뉴 라이즈,LPI 모던,17/11식(18년형),103721,LPG(일반인 구입),1350,sonata
1107,YF 쏘나타,LPI 럭셔리,12/01식,178368,LPG(일반인 구입),420,sonata
1108,쏘나타 (DN8),2.0 프리미엄,19/05식(20년형),64810,가솔린,1950,sonata
1109,쏘나타 (DN8),2.0 프리미엄 패밀리,19/09식(20년형),19292,가솔린,2449,sonata
1110,쏘나타 (DN8),2.0 인스퍼레이션,19/07식(20년형),74212,가솔린,2420,sonata
1112,쏘나타 (DN8),2.0 프리미엄,19/04식(20년형),57791,가솔린,2040,sonata
1113,YF 쏘나타,LPI 프리미어,12/06식,75288,LPG(일반인 구입),590,sonata
1114,LF 쏘나타,2.0 스타일,14/09식(15년형),46814,가솔린,1330,sonata
1115,쏘나타 뉴 라이즈,2.0 스마트,17/05식(18년형),118887,가솔린,1150,sonata
1116,LF 쏘나타,LPI 스마트,14/04식(15년형),129926,LPG(일반인 구입),830,sonata
1117,NF 쏘나타 트랜스폼,LPG N20 프리미어,08/05식,225359,LPG(일반인 구입),280,sonata
1118,쏘나타 뉴 라이즈,LPI 프리미엄,18/01식,146510,LPG(일반인 구입),1249,sonata
1119,쏘나타 뉴 라이즈,LPI 스타일,19/01식,85772,LPG(일반인 구입),1360,sonata
1120,쏘나타 뉴 라이즈,2.0 모던,18/01식,145763,가솔린,1250,sonata
1121,쏘나타 뉴 라이즈 하이브리드,프리미엄,19/01식,39231,가솔린+전기,2049,sonata
1122,쏘나타 뉴 라이즈,LPI 스타일,17/10식(18년형),71746,LPG(일반인 구입),1350,sonata
1123,쏘나타 하이브리드,2.0 프리미엄,13/08식(14년형),88528,가솔린+전기,1230,sonata
1124,LF 쏘나타,1.7 디젤 스타일,16/01식,119175,디젤,1310,sonata
1125,LF 쏘나타,2.0 스마트,15/09식(16년형),38190,가솔린,1490,sonata
1126,쏘나타 (DN8),2.0 프리미엄,19/11식(20년형),63466,가솔린,2000,sonata
1127,YF 쏘나타,Y20 프라임 최고급형,09/11식(10년형),129077,가솔린,470,sonata
1128,LF 쏘나타,2.0 스마트,15/04식,95332,가솔린,1430,sonata
1129,LF 쏘나타,1.7 디젤 스마트,15/09식(16년형),121507,디젤,1030,sonata
1130,NF 쏘나타,N20 엘레강스 스페셜 기본형,06/04식,46411,가솔린,370,sonata
1131,쏘나타 뉴 라이즈,LPI 스타일,19/01식,112201,LPG(일반인 구입),1030,sonata
1132,쏘나타 하이브리드,2.0 프리미엄,13/07식(14년형),113612,가솔린+전기,930,sonata
1133,LF 쏘나타,2.0 스마트,15/01식,214247,가솔린,470,sonata
1134,쏘나타 뉴 라이즈,LPI 프리미엄,19/01식,92287,LPG(일반인 구입),1670,sonata
1135,LF 쏘나타,2.0 스마트,15/05식,33308,가솔린,1360,sonata
1136,쏘나타 더 브릴리언트,LPI 스마트,12/10식(13년형),98526,LPG(일반인 구입),699,sonata
1138,LF 쏘나타,LPI 스마트,15/05식,174379,LPG(일반인 구입),750,sonata
1139,쏘나타 뉴 라이즈,LPI 스타일,17/10식(18년형),71746,LPG(일반인 구입),1350,sonata
1140,쏘나타 하이브리드,2.0 스마트,14/02식,167803,가솔린+전기,680,sonata
1141,쏘나타 하이브리드 (DN8),인스퍼레이션,19/09식(20년형),49229,가솔린+전기,3320,sonata
1142,LF 쏘나타,2.0 프리미엄,14/04식(15년형),49027,가솔린,1675,sonata
1143,쏘나타 뉴 라이즈,LPI 스타일,18/04식(19년형),111666,LPG(일반인 구입),1190,sonata
1144,쏘나타 뉴 라이즈,LPI 스타일,17/04식(18년형),112888,LPG(일반인 구입),1260,sonata
1145,YF 쏘나타,CVVL 프리미어,12/03식,128449,가솔린,729,sonata
1146,NF 쏘나타 트랜스폼,N20 스마트 블랙팩,09/06식(10년형),89252,가솔린,360,sonata
1147,쏘나타 하이브리드 (DN8),인스퍼레이션,19/08식(20년형),21644,가솔린+전기,3470,sonata
1148,쏘나타 뉴 라이즈,2.0 모던,18/09식(19년형),58481,가솔린,1850,sonata
1149,쏘나타 뉴 라이즈,2.0 모던,18/01식,91649,가솔린,1520,sonata
1150,쏘나타 뉴 라이즈,LPI 모던,17/11식(18년형),103721,LPG(일반인 구입),1350,sonata
1151,YF 쏘나타,Y20 스포츠,10/04식,122759,가솔린,610,sonata
1152,LF 쏘나타,2.0 스마트,15/04식,95332,가솔린,1430,sonata
1153,쏘나타 뉴 라이즈,LPI 스타일,19/05식,27213,LPG(일반인 구입),1720,sonata
1154,쏘나타 (DN8),2.0 인스퍼레이션,19/08식(20년형),87061,가솔린,2270,sonata
1155,쏘나타 하이브리드,2.0 프리미엄,13/07식(14년형),113612,가솔린+전기,930,sonata
1156,쏘나타 (DN8),2.0 프리미엄,19/05식(20년형),27046,가솔린,2250,sonata
1157,YF 쏘나타,LPI 디럭스,12/04식,178183,LPG(일반인 구입),479,sonata
1159,쏘나타 뉴 라이즈,2.0 모던,18/01식,111966,가솔린,1420,sonata
1160,쏘나타 뉴 라이즈,2.0 모던,19/02식,42853,가솔린,1860,sonata
1161,쏘나타 하이브리드 (DN8),인스퍼레이션,20/01식,59914,가솔린+전기,3150,sonata
1162,쏘나타 더 브릴리언트,CVVL 모던,13/03식,144688,가솔린,590,sonata
1163,쏘나타 (DN8),2.0 LPG 모던,19/08식(20년형),75536,LPG(일반인 구입),1950,sonata
1164,쏘나타 뉴 라이즈,LPI 모던,17/09식(18년형),138354,LPG(일반인 구입),1280,sonata
1165,쏘나타 하이브리드,2.0 모던,13/09식(14년형),107903,가솔린+전기,930,sonata
1166,쏘나타 하이브리드 (DN8),프리미엄 패밀리,19/12식(20년형),70523,가솔린+전기,2790,sonata
1167,LF 쏘나타,LPI 프리미엄,16/01식,80654,LPG(일반인 구입),1180,sonata
1168,YF 쏘나타,Y20 프리미어 고급형,09/12식(10년형),144006,가솔린,420,sonata
1169,쏘나타 뉴 라이즈,LPI 스타일,17/04식(18년형),112888,LPG(일반인 구입),1260,sonata
1170,LF 쏘나타,2.0 스마트,14/04식(15년형),37083,가솔린,1450,sonata
1171,쏘나타 뉴 라이즈,2.0 스마트 스페셜,19/03식,31477,가솔린,1890,sonata
1172,쏘나타 하이브리드 (DN8),인스퍼레이션,19/08식(20년형),21644,가솔린+전기,3470,sonata
1173,LF 쏘나타 하이브리드,2.0 HEV 스마트,16/02식,164320,가솔린+전기,985,sonata
1174,LF 쏘나타,2.0 프리미엄,14/04식(15년형),119950,가솔린,1520,sonata
1175,LF 쏘나타,2.0 프리미엄,14/04식(15년형),49027,가솔린,1675,sonata
1176,LF 쏘나타,1.7 디젤 스마트 스페셜,16/03식,55000,디젤,1730,sonata
1177,LF 쏘나타,LPI 스마트,15/06식,225980,LPG(일반인 구입),599,sonata
1178,쏘나타 뉴 라이즈,LPI 스타일,19/05식,27213,LPG(일반인 구입),1720,sonata
1179,쏘나타 뉴 라이즈,1.6 터보 마이 시티 에디션,18/04식,74820,가솔린,1779,sonata
1180,YF 쏘나타,Y20 프리미어,11/03식,95000,가솔린,599,sonata
1181,LF 쏘나타,2.0 스마트,14/09식(15년형),59772,가솔린,1250,sonata
1182,YF 쏘나타,LPI 럭셔리(장애인용),12/04식,67082,LPG(일반인 구입),749,sonata
1183,LF 쏘나타,LPI 스마트,14/09식(15년형),135024,LPG(일반인 구입),770,sonata
1184,쏘나타 뉴 라이즈,LPI 모던,18/01식,114918,LPG(일반인 구입),1290,sonata
1185,LF 쏘나타,LPI 프리미엄,16/04식,150486,LPG(일반인 구입),989,sonata
1186,YF 쏘나타,LPI 럭셔리,10/08식(11년형),212155,LPG(일반인 구입),410,sonata
1187,쏘나타 (DN8),2.0 프리미엄 패밀리,19/05식(20년형),60732,가솔린,1990,sonata
1188,쏘나타 뉴 라이즈 하이브리드,프리미엄,18/08식(19년형),53341,가솔린+전기,2050,sonata
1189,LF 쏘나타,2.0 프리미엄,14/04식(15년형),119950,가솔린,1520,sonata
1190,쏘나타 하이브리드,2.0 모던,13/09식(14년형),107903,가솔린+전기,930,sonata
1191,LF 쏘나타,2.0 프리미엄,14/12식(15년형),109261,가솔린,1440,sonata
1192,쏘나타 뉴 라이즈,2.0 모던,19/02식,42853,가솔린,1860,sonata
1193,쏘나타 (DN8),2.0 프리미엄,19/06식(20년형),89056,가솔린,1890,sonata
1194,쏘나타 뉴 라이즈,2.0 스마트 스페셜,19/03식,31477,가솔린,1890,sonata
1195,YF 쏘나타,LPI 프리미어,09/11식(10년형),89010,LPG(일반인 구입),590,sonata
1196,쏘나타 뉴 라이즈,2.0 스마트,17/04식(18년형),67411,가솔린,1640,sonata
1197,쏘나타 (DN8),2.0 LPG(렌터카용) 스마트,20/01식,93067,LPG(일반인 구입),1730,sonata
1198,쏘나타 (DN8),2.5 터보 N Line 인스퍼레이션,20/11식(21년형),16572,가솔린,3280,sonata
1199,LF 쏘나타,LPI 프리미엄,16/11식(17년형),64121,LPG(일반인 구입),1290,sonata
1200,LF 쏘나타,2.0 프리미엄,14/04식(15년형),137902,가솔린,1150,sonata
1201,LF 쏘나타,LPI 스마트,14/04식(15년형),198663,LPG(일반인 구입),580,sonata
1202,쏘나타 뉴 라이즈,2.0 스마트 초이스,18/12식(19년형),53558,가솔린,1750,sonata
1203,LF 쏘나타,1.7 디젤 스타일,15/12식(16년형),131358,디젤,990,sonata
1204,NF 쏘나타 트랜스폼,LPG N20 디럭스,08/07식(09년형),181786,LPG(일반인 구입),330,sonata
1205,NF 쏘나타,LPG N20 렌터카 모범형,06/01식,136695,LPG(일반인 구입),330,sonata
1206,쏘나타 더 브릴리언트,LPI 모던,13/07식(14년형),198018,LPG(일반인 구입),540,sonata
1207,쏘나타 더 브릴리언트,CVVL 어트랙션,14/01식,73083,가솔린,990,sonata
1208,쏘나타 하이브리드 (DN8),인스퍼레이션,20/05식(21년형),8306,가솔린+전기,3370,sonata
1209,쏘나타 하이브리드 (DN8),스마트,20/11식(21년형),27991,가솔린+전기,2670,sonata
1210,YF 쏘나타,Y20 탑,10/09식(11년형),114516,가솔린,590,sonata
1211,LF 쏘나타,2.0 터보 익스클루시브,16/01식,158910,가솔린,1220,sonata
1212,쏘나타 (DN8),2.0 프리미엄,19/06식(20년형),89056,가솔린,1890,sonata
1213,쏘나타 더 브릴리언트,LPI 택시형 스타일,13/10식(14년형),313460,LPG(일반인 구입),390,sonata
1214,YF 쏘나타,Y20 프리미어 고급형,09/12식(10년형),176771,가솔린,420,sonata
1215,쏘나타 (DN8),2.0 프리미엄 패밀리,19/06식(20년형),84409,가솔린,1780,sonata
1216,쏘나타 뉴 라이즈 하이브리드,모던,17/10식(18년형),121338,가솔린+전기,1900,sonata
1217,YF 쏘나타,LPI 프리미어(장애인용),10/04식,157691,LPG(일반인 구입),590,sonata
1218,NF 쏘나타 트랜스폼,LPG N20 디럭스,08/10식(09년형),115000,LPG(일반인 구입),170,sonata
1219,LF 쏘나타,LPI 프리미엄 스페셜,15/03식,81131,LPG(일반인 구입),1320,sonata
1220,LF 쏘나타,2.0 스마트,14/06식(15년형),185850,가솔린,780,sonata
1221,쏘나타 하이브리드,2.0 모던,13/06식(14년형),90469,가솔린+전기,1020,sonata
1222,LF 쏘나타,1.7 디젤 스마트,16/01식,119043,디젤,1143,sonata
1223,쏘나타 뉴 라이즈,LPI 스타일,19/01식,123455,LPG(일반인 구입),1199,sonata
1224,쏘나타 (DN8),2.0 LPG(렌터카용) 스마트,19/04식(20년형),62334,LPG(일반인 구입),1959,sonata
1225,쏘나타 (DN8),2.0 프리미엄,19/05식(20년형),89663,가솔린,1899,sonata
1226,쏘나타 (DN8),2.0 프리미엄 패밀리,19/08식(20년형),23437,가솔린,2130,sonata
1227,YF 쏘나타,Y20 프라임 블랙,10/11식(11년형),148672,가솔린,360,sonata
1228,쏘나타 뉴 라이즈,LPI 모던,18/01식,114918,LPG(일반인 구입),1290,sonata
1229,LF 쏘나타,2.0 프리미엄,14/12식(15년형),109261,가솔린,1440,sonata
1230,YF 쏘나타,Y20 탑 고급형,09/09식(10년형),162950,가솔린,390,sonata
1231,LF 쏘나타,LPI 스마트,14/09식(15년형),135024,LPG(일반인 구입),770,sonata
1232,LF 쏘나타,LPI 스마트(장애인용),14/04식(15년형),75718,LPG(일반인 구입),1250,sonata
