,model,option,year,odometer,fuel,price,car
1050,싼타페 CM,2WD(2.2VGT) 스타일팩,08/01식,210686,디젤,379,santafe
1051,싼타페 CM,2WD(2.0 e-VGT) MLX 럭셔리,11/11식(12년형),189858,디젤,660,santafe
1052,싼타페 더 프라임,디젤 2.0 4WD 1 밀리언,16/11식(17년형),101841,디젤,1999,santafe
1053,싼타페 CM,2WD(2.0 e-VGT) SLX 프리미엄,09/11식(10년형),173215,디젤,720,santafe
1054,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/05식(19년형),76268,디젤,2770,santafe
1055,싼타페 TM,디젤 2.0 4WD 익스클루시브,18/06식(19년형),74561,디젤,2690,santafe
1056,싼타페 DM,디젤(e-VGT) 2.2 4WD 익스클루시브,13/03식,117963,디젤,1200,santafe
1057,싼타페 DM,디젤(e-VGT) 2.0 4WD 프리미엄,14/02식(15년형),94740,디젤,1499,santafe
1058,싼타페 더 프라임,디젤 2.2 4WD 익스클루시브,16/11식(17년형),111121,디젤,1590,santafe
1059,싼타페 CM,2WD(2.0VGT) SLX 고급형,08/11식(09년형),195565,디젤,470,santafe
1060,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,15/09식(16년형),65091,디젤,1850,santafe
1061,더 뉴 싼타페,HEV 1.6 2WD 캘리그래피,21/07식(22년형),4866,가솔린+전기,4840,santafe
1062,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/06식(19년형),53482,디젤,2820,santafe
1063,싼타페 CM,2WD(2.0 e-VGT) MLX 프리미어,09/08식(10년형),149567,디젤,780,santafe
1064,싼타페 더 프라임,디젤 2.2 4WD 1 밀리언 얼티밋,17/09식(18년형),114433,디젤,2180,santafe
1065,싼타페 CM,2WD(2.2VGT) 스타일팩,08/01식,210686,디젤,379,santafe
1066,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/01식,134259,디젤,1590,santafe
1067,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/10식(14년형),192862,디젤,1220,santafe
1068,싼타페 DM,디젤(e-VGT) 2.0 4WD 익스클루시브,14/12식(15년형),172448,디젤,1290,santafe
1069,싼타페 TM,가솔린 2.0T 2WD 인스퍼레이션,19/10식(20년형),51551,가솔린,3050,santafe
1070,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,17/09식(18년형),48782,디젤,2050,santafe
1071,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,17/11식(18년형),67093,디젤,1890,santafe
1072,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/09식(14년형),118982,디젤,1370,santafe
1073,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/09식(13년형),85010,디젤,1350,santafe
1074,싼타페 DM,디젤(e-VGT) 2.2 4WD 익스클루시브 스페셜,14/03식(15년형),163539,디젤,1450,santafe
1075,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/11식(17년형),76676,디젤,1750,santafe
1076,싼타페 DM,디젤(e-VGT) 2.2 4WD 익스클루시브,12/10식(13년형),80006,디젤,1280,santafe
1077,싼타페 DM,디젤(e-VGT) 2.2 2WD 프리미엄,13/06식(14년형),109412,디젤,1250,santafe
1078,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,16/01식,140644,디젤,1630,santafe
1079,싼타페 더 프라임,디젤 2.0 2WD 모던,16/03식,131068,디젤,1499,santafe
1080,싼타페 더 프라임,디젤 2.2 4WD 익스클루시브 스페셜,16/04식,90400,디젤,1990,santafe
1081,싼타페 더 프라임,디젤 2.2 2WD 1 밀리언 얼티밋,17/03식(18년형),72665,디젤,2550,santafe
1082,더 뉴 싼타페,디젤 2.2 2WD 캘리그래피,20/07식(21년형),30073,디젤,3750,santafe
1083,싼타페 TM,디젤 2.0 2WD 모던,18/07식(19년형),59810,디젤,2350,santafe
1084,싼타페 TM,디젤 2.0 4WD 익스클루시브,18/06식(19년형),74561,디젤,2690,santafe
1085,싼타페 CM,2WD(2.2VGT) 스타일팩,09/05식,143682,디젤,500,santafe
1087,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,15/09식(16년형),65091,디젤,1850,santafe
1088,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/12식(19년형),75979,디젤,2750,santafe
1089,싼타페 더 프라임,디젤 2.2 4WD 1 밀리언 얼티밋,17/09식(18년형),114433,디젤,2180,santafe
1090,싼타페 TM,디젤 2.0 4WD 프리미엄,18/08식(19년형),58487,디젤,2480,santafe
1091,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,15/09식(16년형),106511,디젤,1799,santafe
1092,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브 스페셜,15/06식(16년형),103931,디젤,1949,santafe
1093,싼타페 더 프라임,디젤 2.0 2WD 모던,16/03식,131068,디젤,1499,santafe
1094,싼타페 TM,가솔린 2.0T 2WD 인스퍼레이션,19/07식(20년형),53886,가솔린,3190,santafe
1095,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,17/01식,62221,디젤,1550,santafe
1096,싼타페 더 프라임,디젤 2.2 4WD 프리미엄,16/02식,106329,디젤,1630,santafe
1097,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/12식(19년형),35406,디젤,2950,santafe
1098,싼타페 DM,디젤(e-VGT) 2.0 2WD 모던,13/04식,179832,디젤,1150,santafe
1099,싼타페 TM,디젤 2.2 2WD 익스클루시브,19/03식,111202,디젤,2440,santafe
1100,더 뉴 싼타페,디젤 2.2 2WD 캘리그래피,20/07식(21년형),30073,디젤,3750,santafe
1101,싼타페 CM,2WD(2.0 e-VGT) MLX 럭셔리,11/11식(12년형),189858,디젤,660,santafe
1102,싼타페 더 프라임,디젤 2.0 4WD 1 밀리언,16/11식(17년형),101841,디젤,1999,santafe
1103,싼타페 CM,2WD(2.0 e-VGT) SLX 프리미엄,09/11식(10년형),173215,디젤,720,santafe
1104,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/05식(19년형),76268,디젤,2770,santafe
1105,싼타페 TM,디젤 2.0 4WD 익스클루시브,18/06식(19년형),74561,디젤,2690,santafe
1106,싼타페 DM,디젤(e-VGT) 2.2 4WD 익스클루시브,13/03식,117963,디젤,1200,santafe
1107,싼타페 DM,디젤(e-VGT) 2.0 4WD 프리미엄,14/02식(15년형),94740,디젤,1499,santafe
1108,싼타페 더 프라임,디젤 2.2 4WD 익스클루시브,16/11식(17년형),111121,디젤,1590,santafe
1109,싼타페 CM,2WD(2.0VGT) SLX 고급형,08/11식(09년형),195565,디젤,470,santafe
1110,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,15/09식(16년형),65091,디젤,1850,santafe
1111,더 뉴 싼타페,HEV 1.6 2WD 캘리그래피,21/07식(22년형),4866,가솔린+전기,4840,santafe
1112,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/06식(19년형),53482,디젤,2820,santafe
1113,싼타페 CM,2WD(2.0 e-VGT) MLX 프리미어,09/08식(10년형),149567,디젤,780,santafe
1114,싼타페 더 프라임,디젤 2.2 4WD 1 밀리언 얼티밋,17/09식(18년형),114433,디젤,2180,santafe
1115,싼타페 CM,2WD(2.2VGT) 스타일팩,08/01식,210686,디젤,379,santafe
1116,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/01식,134259,디젤,1590,santafe
1117,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/10식(14년형),192862,디젤,1220,santafe
1118,싼타페 DM,디젤(e-VGT) 2.0 4WD 익스클루시브,14/12식(15년형),172448,디젤,1290,santafe
1119,싼타페 TM,가솔린 2.0T 2WD 인스퍼레이션,19/10식(20년형),51551,가솔린,3050,santafe
1120,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,17/09식(18년형),48782,디젤,2050,santafe
1121,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,17/11식(18년형),67093,디젤,1890,santafe
1122,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/09식(14년형),118982,디젤,1370,santafe
1123,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/09식(13년형),85010,디젤,1350,santafe
1124,싼타페 DM,디젤(e-VGT) 2.2 4WD 익스클루시브 스페셜,14/03식(15년형),163539,디젤,1450,santafe
1125,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/11식(17년형),76676,디젤,1750,santafe
1126,싼타페 DM,디젤(e-VGT) 2.2 4WD 익스클루시브,12/10식(13년형),80006,디젤,1280,santafe
1127,싼타페 DM,디젤(e-VGT) 2.2 2WD 프리미엄,13/06식(14년형),109412,디젤,1250,santafe
1128,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,16/01식,140644,디젤,1630,santafe
1129,싼타페 더 프라임,디젤 2.0 2WD 모던,16/03식,131068,디젤,1499,santafe
1130,싼타페 더 프라임,디젤 2.2 4WD 익스클루시브 스페셜,16/04식,90400,디젤,1990,santafe
1131,싼타페 더 프라임,디젤 2.2 2WD 1 밀리언 얼티밋,17/03식(18년형),72665,디젤,2550,santafe
1132,더 뉴 싼타페,디젤 2.2 2WD 캘리그래피,20/07식(21년형),30073,디젤,3750,santafe
1133,싼타페 TM,디젤 2.0 2WD 모던,18/07식(19년형),59810,디젤,2350,santafe
1134,싼타페 TM,디젤 2.0 4WD 익스클루시브,18/06식(19년형),74561,디젤,2690,santafe
1135,싼타페 CM,2WD(2.2VGT) 스타일팩,09/05식,143682,디젤,500,santafe
1137,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,15/09식(16년형),65091,디젤,1850,santafe
1138,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/12식(19년형),75979,디젤,2750,santafe
1139,싼타페 더 프라임,디젤 2.2 4WD 1 밀리언 얼티밋,17/09식(18년형),114433,디젤,2180,santafe
1140,싼타페 TM,디젤 2.0 4WD 프리미엄,18/08식(19년형),58487,디젤,2480,santafe
1141,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,15/09식(16년형),106511,디젤,1799,santafe
1142,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브 스페셜,15/06식(16년형),103931,디젤,1949,santafe
1143,싼타페 더 프라임,디젤 2.0 2WD 모던,16/03식,131068,디젤,1499,santafe
1144,싼타페 TM,가솔린 2.0T 2WD 인스퍼레이션,19/07식(20년형),53886,가솔린,3190,santafe
1145,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,17/01식,62221,디젤,1550,santafe
1146,싼타페 더 프라임,디젤 2.2 4WD 프리미엄,16/02식,106329,디젤,1630,santafe
1147,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/12식(19년형),35406,디젤,2950,santafe
1148,싼타페 DM,디젤(e-VGT) 2.0 2WD 모던,13/04식,179832,디젤,1150,santafe
1149,싼타페 TM,디젤 2.2 2WD 익스클루시브,19/03식,111202,디젤,2440,santafe
1150,더 뉴 싼타페,디젤 2.2 2WD 캘리그래피,20/07식(21년형),30073,디젤,3750,santafe
1151,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/12식(19년형),21482,디젤,2970,santafe
1152,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/10식(15년형),85322,디젤,1599,santafe
1153,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/10식(17년형),88109,디젤,1690,santafe
1154,싼타페 TM,디젤 2.0 2WD 인스퍼레이션,18/10식(19년형),28984,디젤,3170,santafe
1155,더 뉴 싼타페,디젤 2.2 2WD 캘리그래피,21/02식,30133,디젤,3960,santafe
1156,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/10식(13년형),117800,디젤,1179,santafe
1157,싼타페 더 프라임,디젤 2.2 2WD 1 밀리언 얼티밋,17/03식(18년형),72665,디젤,2550,santafe
1158,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,18/04식,51994,디젤,2150,santafe
1159,더 뉴 싼타페,디젤 2.2 2WD 프레스티지,21/06식,20673,디젤,3099,santafe
1160,더 뉴 싼타페,디젤 2.2 2WD 캘리그래피,20/09식(21년형),17207,디젤,3960,santafe
1161,더 뉴 싼타페,디젤 2.2 4WD 프레스티지,20/11식(21년형),41181,디젤,3650,santafe
1162,더 뉴 싼타페,디젤 2.2 2WD 캘리그래피,21/04식,47795,디젤,3730,santafe
1163,더 뉴 싼타페,HEV 1.6 4WD 프레스티지,21/11식(22년형),23444,가솔린+전기,4380,santafe
1164,더 뉴 싼타페,디젤 2.2 2WD 프레스티지,21/01식,14204,디젤,3350,santafe
1165,싼타페 TM,디젤 2.0 4WD 프리미엄,18/08식(19년형),58487,디젤,2480,santafe
1166,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,13/07식(14년형),190809,디젤,1160,santafe
1167,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,15/09식(16년형),106511,디젤,1799,santafe
1168,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브 스페셜,15/06식(16년형),103931,디젤,1949,santafe
1169,싼타페 TM,디젤 2.0 2WD 모던,19/01식,74167,디젤,2239,santafe
1170,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/12식(19년형),21482,디젤,2970,santafe
1171,싼타페 TM,디젤 2.0 2WD 인스퍼레이션,18/10식(19년형),28984,디젤,3170,santafe
1172,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/12식(19년형),35406,디젤,2950,santafe
1173,싼타페 TM,디젤 2.2 2WD 익스클루시브,19/03식,111202,디젤,2440,santafe
1174,싼타페 TM,디젤 2.2 2WD 프레스티지,18/10식(19년형),82935,디젤,2780,santafe
1175,싼타페 더 프라임,디젤 2.2 4WD 프리미엄,16/02식,106329,디젤,1630,santafe
1176,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브 스페셜,15/06식(16년형),189372,디젤,1350,santafe
1178,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/10식(17년형),88109,디젤,1690,santafe
1179,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/10식(13년형),119527,디젤,1139,santafe
1180,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,16/01식,53742,디젤,1950,santafe
1181,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,15/09식(16년형),171475,디젤,9999,santafe
1182,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/11식(14년형),91269,디젤,1470,santafe
1183,더 뉴 싼타페,디젤 2.2 2WD 캘리그래피,21/02식,30133,디젤,3960,santafe
1184,싼타페 TM,디젤 2.0 2WD 프리미엄,18/06식(19년형),83900,디젤,2290,santafe
1185,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,17/06식(18년형),80612,디젤,1930,santafe
1186,싼타페 TM,디젤 2.0 4WD 익스클루시브,18/09식(19년형),107725,디젤,2390,santafe
1187,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,18/04식,51994,디젤,2150,santafe
1188,싼타페 CM,4WD(2.2 e-VGT) CLX 디럭스,11/02식,223712,디젤,420,santafe
1189,싼타페 TM,디젤 2.2 4WD 익스클루시브,18/05식(19년형),80960,디젤,2770,santafe
1190,싼타페 CM,2WD(2.0VGT) MLX 고급형,09/01식,151411,디젤,550,santafe
1191,싼타페 더 프라임,디젤 2.0 4WD 1 밀리언,16/11식(17년형),106701,디젤,2070,santafe
1192,싼타페 TM,가솔린 2.0T 2WD 익스클루시브,20/07식,21743,가솔린,2790,santafe
1193,싼타페 더 프라임,디젤 2.2 4WD 익스클루시브 스페셜,16/02식,64221,디젤,2090,santafe
1194,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/01식,176598,디젤,1070,santafe
1195,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브 스페셜,15/12식(16년형),120920,디젤,1710,santafe
1196,더 뉴 싼타페,디젤 2.2 2WD 프레스티지,21/01식,14204,디젤,3350,santafe
1197,싼타페 TM,디젤 2.0 2WD 프리미엄,18/05식(19년형),58735,디젤,2490,santafe
1198,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브 스페셜,14/03식(15년형),182664,디젤,1090,santafe
1199,싼타페 TM,디젤 2.2 2WD 프레스티지,18/05식(19년형),65949,디젤,2750,santafe
1200,싼타페 TM,디젤 2.0 2WD 익스클루시브,19/01식,76997,디젤,2680,santafe
1201,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/09식(15년형),142535,디젤,1290,santafe
1202,싼타페 TM,가솔린 2.0T 2WD 인스퍼레이션,18/12식(19년형),25534,가솔린,3100,santafe
1203,싼타페 TM,디젤 2.0 2WD 프리미엄,18/06식(19년형),73745,디젤,2220,santafe
1204,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/06식(13년형),76951,디젤,1390,santafe
1205,싼타페 TM,가솔린 2.0T 2WD 인스퍼레이션,19/07식(20년형),60029,가솔린,3099,santafe
1206,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/09식(13년형),117757,디젤,1400,santafe
1207,더 뉴 싼타페,디젤 2.2 2WD 프레스티지,20/11식(21년형),30145,디젤,3600,santafe
1208,싼타페 TM,디젤 2.0 2WD 프리미엄,18/12식(19년형),108744,디젤,2110,santafe
1209,싼타페 DM,디젤(e-VGT) 2.0 4WD 프리미엄,14/03식(15년형),127956,디젤,1450,santafe
1210,싼타페 TM,디젤 2.2 2WD 프레스티지,18/10식(19년형),82935,디젤,2780,santafe
1211,싼타페 더 프라임,디젤 2.0 2WD 모던,16/02식,66565,디젤,2050,santafe
1212,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,16/12식(17년형),120500,디젤,1659,santafe
1213,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/01식,81183,디젤,1520,santafe
1214,더 뉴 싼타페,디젤 2.2 2WD 프레스티지,20/09식(21년형),29599,디젤,3680,santafe
1215,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/11식(14년형),91269,디젤,1470,santafe
1216,싼타페 TM,가솔린 2.0T 2WD 익스클루시브,20/07식,21743,가솔린,2790,santafe
1217,싼타페 더 프라임,디젤 2.2 4WD 익스클루시브 스페셜,16/02식,64221,디젤,2090,santafe
1218,싼타페 TM,디젤 2.0 2WD 프레스티지,18/07식(19년형),93283,디젤,2650,santafe
1219,싼타페 TM,가솔린 2.0T 2WD 프레스티지,19/11식(20년형),59818,가솔린,2690,santafe
1220,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,13/05식,121327,디젤,1380,santafe
1221,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/01식,171493,디젤,1200,santafe
1223,싼타페 CM,2WD(2.2VGT) MLX 기본형,07/11식(08년형),78585,디젤,580,santafe
1224,싼타페 TM,디젤 2.0 2WD 프리미엄,18/05식(19년형),58735,디젤,2490,santafe
1225,싼타페 TM,디젤 2.0 2WD 모던,18/08식(19년형),65826,디젤,2230,santafe
1226,더 뉴 싼타페,디젤 2.2 2WD 프리미엄 초이스,20/11식(21년형),53065,디젤,2280,santafe
1227,더 뉴 싼타페,HEV 1.6 2WD 캘리그래피,21/08식(22년형),5619,가솔린+전기,4169,santafe
1228,싼타페 CM,2WD(2.0 e-VGT) MLX 디럭스,10/08식(11년형),168023,디젤,520,santafe
1229,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브 스페셜,15/05식,133188,디젤,1568,santafe
1230,싼타페 더 프라임,디젤 2.0 2WD 모던,16/02식,66565,디젤,2050,santafe
1231,싼타페 DM,디젤(e-VGT) 2.2 4WD 익스클루시브,13/04식,97245,디젤,1300,santafe
1232,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/02식,133803,디젤,1330,santafe
1233,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/10식(13년형),145318,디젤,1200,santafe
1234,싼타페 TM,디젤 2.0 2WD 프리미엄,18/06식(19년형),73745,디젤,2220,santafe
1235,싼타페 DM,디젤(e-VGT) 2.0 4WD 프리미엄,13/01식,135141,디젤,1399,santafe
1236,싼타페 더 프라임,디젤 2.0 2WD 밸류 플러스,17/11식(18년형),91643,디젤,1920,santafe
1237,싼타페 TM,디젤 2.0 2WD 익스클루시브,19/01식,76997,디젤,2680,santafe
1238,싼타페 TM,가솔린 2.0T 2WD 인스퍼레이션,19/07식(20년형),60029,가솔린,3099,santafe
1239,싼타페 TM,가솔린 2.0T 2WD 인스퍼레이션,18/12식(19년형),25534,가솔린,3100,santafe
1240,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/09식(14년형),81041,디젤,1390,santafe
1241,싼타페 DM,디젤(e-VGT) 2.0 4WD 프리미엄,14/03식(15년형),127956,디젤,1450,santafe
1242,싼타페 더 프라임,디젤 2.0 4WD 프리미엄,15/09식(16년형),50006,디젤,1870,santafe
1243,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브 스페셜,15/06식(16년형),75346,디젤,1999,santafe
1244,싼타페 더 프라임,디젤 2.0 4WD 프리미엄,17/01식,24510,디젤,2170,santafe
1245,싼타페 TM,디젤 2.2 4WD 프레스티지,18/03식(19년형),80270,디젤,2590,santafe
1246,싼타페 TM,디젤 2.2 2WD 프레스티지,19/11식(20년형),44159,디젤,2950,santafe
1247,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/05식,89700,디젤,1880,santafe
1248,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/01식,220000,디젤,1199,santafe
1249,싼타페 DM,디젤(e-VGT) 2.0 2WD 모던,14/03식(15년형),77627,디젤,1520,santafe
1250,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,12/12식(13년형),75158,디젤,1520,santafe
1251,싼타페 더 프라임,디젤 2.2 4WD 1 밀리언 얼티밋,17/06식(18년형),146000,디젤,2150,santafe
1252,더 뉴 싼타페,디젤 2.2 2WD 프레스티지,20/10식(21년형),34293,디젤,3150,santafe
1253,싼타페 TM,디젤 2.0 2WD 프레스티지,18/05식(19년형),59616,디젤,2870,santafe
1254,싼타페 TM,가솔린 2.0T 4WD 인스퍼레이션,18/11식(19년형),72514,가솔린,3049,santafe
1255,싼타페 더 프라임,디젤 2.0 2WD 스마트,15/07식(16년형),82043,디젤,1530,santafe
1256,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/04식,116645,디젤,1199,santafe
1257,싼타페 더 프라임,디젤 2.0 4WD 프리미엄,17/06식(18년형),95692,디젤,1850,santafe
1258,싼타페 TM,디젤 2.0 2WD 프리미엄,18/10식(19년형),70726,디젤,2340,santafe
1259,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,13/01식,123566,디젤,1300,santafe
1260,싼타페 TM,디젤 2.0 2WD 모던,18/03식(19년형),64561,디젤,2219,santafe
1261,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/03식(15년형),99073,디젤,1399,santafe
1262,싼타페 더 프라임,디젤 2.0 2WD 밸류 플러스,17/10식(18년형),76116,디젤,2050,santafe
1263,싼타페 TM,디젤 2.0 2WD 프레스티지,18/05식(19년형),61856,디젤,2700,santafe
1264,싼타페 TM,디젤 2.2 2WD 프리미엄,19/06식(20년형),28892,디젤,9999,santafe
1265,싼타페 CM,2WD(2.0 e-VGT) MLX 럭셔리,09/08식(10년형),196906,디젤,460,santafe
1266,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/05식,89700,디젤,1880,santafe
1267,싼타페 DM,디젤(e-VGT) 2.2 2WD 프리미엄,12/10식(13년형),170200,디젤,1030,santafe
1268,더 뉴 싼타페,디젤 2.2 2WD 프레스티지,20/10식(21년형),34293,디젤,3150,santafe
1269,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,14/05식(15년형),106292,디젤,1420,santafe
1270,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/08식(19년형),19645,디젤,2800,santafe
1271,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/07식(13년형),126758,디젤,1280,santafe
1272,싼타페 TM,디젤 2.0 2WD 프레스티지,18/05식(19년형),61856,디젤,2700,santafe
1273,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/05식(19년형),82530,디젤,2650,santafe
1274,싼타페 CM,2WD(2.0VGT) 스타일팩,09/04식,138948,디젤,475,santafe
1275,싼타페 더 프라임,디젤 2.0 4WD 프리미엄,17/06식(18년형),95692,디젤,1850,santafe
1276,싼타페 TM,디젤 2.0 2WD 프리미엄,18/10식(19년형),70726,디젤,2340,santafe
1277,더 뉴 싼타페,디젤 2.2 2WD 프리미엄 초이스,21/07식,6506,디젤,3340,santafe
1278,싼타페 CM,2WD(2.0 e-VGT) MLX 럭셔리,12/01식,138000,디젤,790,santafe
1279,싼타페 TM,가솔린 2.0T 2WD 인스퍼레이션,20/04식,45652,가솔린,3190,santafe
1280,싼타페 TM,디젤 2.2 2WD 프리미엄,19/06식(20년형),28892,디젤,9999,santafe
1281,더 뉴 싼타페,디젤 2.2 4WD 캘리그래피,21/08식,8311,디젤,4370,santafe
1282,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/04식,139707,디젤,1550,santafe
1283,싼타페 TM,디젤 2.0 2WD 프리미엄,18/12식(19년형),100325,디젤,2150,santafe
1284,싼타페 TM,디젤 2.0 2WD 프리미엄,18/04식(19년형),93612,디젤,2280,santafe
1285,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브 스페셜,14/03식(15년형),139159,디젤,1500,santafe
1286,싼타페 TM,가솔린 2.0T 4WD 익스클루시브 스페셜,18/03식(19년형),67672,LPG(일반인 구입),2850,santafe
1287,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/06식(19년형),34776,디젤,2870,santafe
1288,싼타페 TM,가솔린 2.0T 2WD 익스클루시브 스페셜,18/07식(19년형),27765,가솔린,3090,santafe
1289,싼타페 더 프라임,디젤 2.0 2WD 밸류 플러스,17/07식(18년형),99273,디젤,2090,santafe
1290,싼타페 CM,2WD(2.0 e-VGT) SLX 프리미엄,09/10식(10년형),157339,디젤,730,santafe
1291,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,14/05식(15년형),106292,디젤,1420,santafe
1292,더 뉴 싼타페,디젤 2.2 2WD 프레스티지,21/03식,12622,디젤,3590,santafe
1293,싼타페 CM,4WD(2.2VGT) MLX 고급형,08/03식,231493,디젤,450,santafe
1294,싼타페 더 프라임,디젤 2.0 2WD 밸류 플러스,17/08식(18년형),95802,디젤,2100,santafe
1295,싼타페 더 프라임,디젤 2.0 2WD 스마트,17/07식(18년형),46667,디젤,1850,santafe
1296,싼타페 TM,디젤 2.0 2WD 프리미엄,18/06식(19년형),100450,디젤,2190,santafe
1297,싼타페 TM,디젤 2.2 4WD 프레스티지,18/04식(19년형),47367,디젤,3190,santafe
1298,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,18/01식,78740,디젤,1930,santafe
1299,싼타페 TM,디젤 2.0 2WD 프레스티지,18/12식(19년형),31102,디젤,2870,santafe
1301,싼타페 TM,디젤 2.0 2WD 프리미엄,18/12식(19년형),100325,디젤,2150,santafe
1302,싼타페 TM,디젤 2.0 2WD 프리미엄,18/04식(19년형),93612,디젤,2280,santafe
1303,싼타페 CM,2WD(2.2VGT) MLX 최고급형,06/10식(07년형),72000,디젤,300,santafe
1304,싼타페 더 프라임,디젤 2.0 2WD 밸류 플러스,18/01식,47617,디젤,2190,santafe
1305,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브 스페셜,14/03식(15년형),139159,디젤,1500,santafe
1306,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/08식(19년형),54319,디젤,2699,santafe
1307,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/09식(13년형),90882,디젤,1490,santafe
