,model,option,year,odometer,fuel,price,car
1,G90,5.0 AWD 프레스티지,19/05식,88079,가솔린,6090,genesis
2,EQ900,3.8 GDI AWD 럭셔리,17/01식,124600,가솔린,3090,genesis
3,G80,3.3 GDI AWD 프리미엄 럭셔리,18/05식,172000,가솔린,2360,genesis
4,G80,3.8 GDI AWD 프레스티지,17/01식,135189,가솔린,2349,genesis
5,G80 (RG3),가솔린 2.5 터보 AWD,21/10식(22년형),8627,가솔린,6850,genesis
6,G80 (RG3),가솔린 2.5 터보 AWD,21/10식(22년형),8627,가솔린,6850,genesis
7,G70,2.0T AWD 스포츠 패키지,19/05식,63581,가솔린,3649,genesis
8,GV80,3.0 디젤 AWD,20/10식,28300,디젤,7290,genesis
9,G70,2.0T AWD 스포츠 패키지,19/05식,63581,가솔린,3649,genesis
10,더 뉴 G70,가솔린 2.0T 2WD,21/09식,16185,가솔린,4490,genesis
11,G70,2.0T 어드밴스드,18/01식,30957,가솔린,2980,genesis
12,G80,3.3 GDI AWD 럭셔리,18/03식,107747,가솔린,2550,genesis
13,GV80,3.0 디젤 AWD,20/04식,59080,디젤,6890,genesis
14,G90,3.8 럭셔리,19/01식,88700,가솔린,5299,genesis
15,G80 (RG3),가솔린 2.5 터보 AWD,20/09식(21년형),24929,가솔린,5690,genesis
16,G80,3.3 GDI 프리미엄 럭셔리,17/07식,78915,가솔린,2999,genesis
17,G80,3.3 GDI 럭셔리 스페셜,19/11식(20년형),83685,가솔린,3450,genesis
18,EQ900,3.8 GDI AWD 프리미엄 럭셔리,16/06식,56392,가솔린,3999,genesis
19,G80,3.3 GDI AWD 럭셔리,17/01식,23547,가솔린,3499,genesis
20,EQ900,3.8 GDI AWD 프리미엄 럭셔리,16/04식,106787,가솔린,3480,genesis
21,G80,3.3 GDI AWD 프리미엄 럭셔리,17/02식,45931,가솔린,3150,genesis
22,EQ900,5.0 GDI AWD 프레스티지,16/04식,101135,가솔린,3650,genesis
23,EQ900,3.8 GDI AWD 럭셔리,16/04식,94232,가솔린,2750,genesis
25,더 뉴 G70,가솔린 2.0T 2WD,22/01식,6173,가솔린,4320,genesis
26,G90,3.3 T AWD 프레스티지,19/05식,60069,가솔린,6900,genesis
27,G80,3.3 GDI AWD 럭셔리,17/02식,53000,가솔린,3050,genesis
28,EQ900,5.0 GDI AWD 프레스티지,17/05식(18년형),52443,가솔린,4400,genesis
29,EQ900,3.3 T-GDI AWD 럭셔리,16/08식,172592,가솔린,2620,genesis
30,G90,3.3 T AWD 프레스티지,19/05식,60069,가솔린,6900,genesis
31,EQ900,3.8 GDI AWD 프리미엄 럭셔리,17/12식(18년형),98318,가솔린,4300,genesis
32,EQ900,3.8 GDI AWD 럭셔리,18/06식,73661,가솔린,4250,genesis
33,EQ900,3.8 GDI AWD 프리미엄 럭셔리,17/12식(18년형),161184,가솔린,3300,genesis
34,EQ900,3.8 GDI AWD 프리미엄 럭셔리,17/12식(18년형),85267,가솔린,4550,genesis
35,EQ900,3.8 GDI AWD 프리미엄 럭셔리,17/06식(18년형),92562,가솔린,4290,genesis
36,EQ900,3.8 GDI AWD 럭셔리,17/12식(18년형),191267,가솔린,3100,genesis
37,G90,3.8 럭셔리,19/03식,123797,가솔린,5500,genesis
38,G70,2.0T AWD 스포츠 패키지,17/11식(18년형),58506,가솔린,3239,genesis
39,G80,3.8 GDI AWD 프레스티지,16/11식(17년형),56073,가솔린,3279,genesis
40,G80,3.3 GDI 럭셔리,19/09식,32592,가솔린,3189,genesis
41,G70,2.0T AWD 엘리트,19/03식,64687,가솔린,3199,genesis
42,G70,2.0T AWD 슈프림,18/03식,34829,가솔린,3219,genesis
43,G80,3.3 GDI AWD 프리미엄 럭셔리,18/01식,128026,가솔린,2850,genesis
44,EQ900,3.8 GDI AWD 프레스티지,17/08식,88163,가솔린,4150,genesis
45,G80,3.3 GDI AWD 프리미엄 럭셔리,18/01식,128026,가솔린,2850,genesis
46,EQ900,3.8 GDI 럭셔리,18/08식,36678,가솔린,4100,genesis
47,EQ900,3.8 GDI 럭셔리,18/08식,36678,가솔린,4100,genesis
48,G70,2.0T 스포츠 패키지,19/08식,26000,가솔린,3000,genesis
49,G80 (RG3),가솔린 3.5 터보 AWD,21/03식,17876,가솔린,7250,genesis
50,G80,3.3 GDI 프레스티지,18/04식,73996,가솔린,3360,genesis
51,EQ900,3.8 GDI 럭셔리,18/08식,36678,가솔린,4100,genesis
52,EQ900,3.8 GDI 럭셔리,18/08식,36678,가솔린,4100,genesis
53,G70,2.0T 스포츠 패키지,19/08식,26000,가솔린,3000,genesis
54,G80 (RG3),가솔린 3.5 터보 AWD,21/03식,17876,가솔린,7250,genesis
55,G80,3.3 GDI 프레스티지,18/04식,73996,가솔린,3360,genesis
56,G90,3.8 AWD 프리미엄 럭셔리,19/01식,61776,가솔린,6200,genesis
57,G80 (RG3),가솔린 3.5 터보 AWD,21/03식,17876,가솔린,7250,genesis
58,G80 (RG3),가솔린 2.5 터보 2WD,22/01식,1272,가솔린,4949,genesis
59,G80,3.3 GDI 프레스티지,18/04식,73996,가솔린,3360,genesis
61,GV70,2.2 디젤 2WD,21/08식,12695,디젤,5780,genesis
62,GV80,3.0 디젤 2WD,20/03식,48517,디젤,6250,genesis
63,G80,3.8 GDI AWD 프레스티지,17/07식(18년형),86961,가솔린,3349,genesis
64,G80,3.3 GDI AWD 프레스티지,18/03식,130269,가솔린,3000,genesis
65,EQ900,5.0 GDI AWD 프레스티지,18/04식,106078,가솔린,4159,genesis
66,EQ900,3.8 GDI AWD 럭셔리,16/04식,107735,가솔린,2999,genesis
67,EQ900,3.8 GDI AWD 프리미엄 럭셔리,17/02식,118560,가솔린,3259,genesis
68,EQ900,5.0 GDI AWD 프레스티지,17/03식,128496,가솔린,3459,genesis
69,G90,3.8 AWD 럭셔리,20/03식,37465,가솔린,6290,genesis
70,EQ900,5.0 GDI AWD 리무진 프레스티지,16/06식,74244,가솔린,4250,genesis
71,EQ900,3.8 GDI AWD 프리미엄 럭셔리,16/05식,101089,가솔린,3290,genesis
72,G90,3.8 AWD 럭셔리,18/12식(19년형),102216,가솔린,5150,genesis
73,G70,2.0T AWD 스포츠 패키지,18/06식,18174,가솔린,3570,genesis
74,EQ900,3.8 GDI AWD 프리미엄 럭셔리,17/02식,64388,가솔린,4490,genesis
75,G90,5.0 AWD 리무진 프레스티지,19/06식,69303,가솔린,7790,genesis
76,G90,3.3 T AWD 프레스티지,19/03식,87106,가솔린,5999,genesis
77,더 뉴 G70,가솔린 2.0T 4WD,20/11식(21년형),10029,가솔린,4900,genesis
78,EQ900,3.8 GDI AWD 프레스티지,18/04식,81302,가솔린,4349,genesis
79,G90,3.8 AWD 프레스티지,19/01식,113764,가솔린,5499,genesis
80,GV70,3.5T 가솔린 AWD,20/12식(21년형),17597,가솔린,5899,genesis
81,G80,3.3 GDI 럭셔리,18/08식,33440,가솔린,2980,genesis
82,G80,3.3 GDI 프리미엄 럭셔리,16/07식(17년형),215796,가솔린,1790,genesis
83,G70,3.3T 스포츠 AWD 프레스티지,20/01식,30064,가솔린,4449,genesis
84,G70,3.3T 스포츠 AWD 슈프림,17/09식(18년형),60068,가솔린,3090,genesis
85,GV80,3.0 디젤 AWD,20/02식,67324,디젤,7300,genesis
86,GV70,2.2 디젤 2WD,21/08식,12695,디젤,5780,genesis
87,GV80,3.0 디젤 2WD,20/03식,48517,디젤,6250,genesis
88,G80,3.8 GDI AWD 프레스티지,17/07식(18년형),86961,가솔린,3349,genesis
89,EQ900,5.0 GDI AWD 프레스티지,16/03식,181702,가솔린,2880,genesis
90,G80,3.3 GDI AWD 프레스티지,18/03식,130269,가솔린,3000,genesis
91,EQ900,5.0 GDI AWD 프레스티지,18/04식,106078,가솔린,4159,genesis
92,EQ900,3.8 GDI AWD 럭셔리,16/04식,107735,가솔린,2999,genesis
93,EQ900,3.8 GDI AWD 프리미엄 럭셔리,17/02식,118560,가솔린,3259,genesis
94,EQ900,3.8 GDI AWD 프리미엄 럭셔리,18/04식,151995,가솔린,2999,genesis
95,EQ900,5.0 GDI AWD 프레스티지,17/03식,128496,가솔린,3459,genesis
96,G90,5.0 AWD 리무진 프레스티지,19/12식,48934,가솔린,8150,genesis
97,G80,2.2D 럭셔리,18/03식,64566,디젤,3350,genesis
98,G80,3.8 GDI AWD 프레스티지,19/02식,36092,가솔린,3699,genesis
99,G70,2.0T 엘리트,20/08식,11142,가솔린,3680,genesis
100,G90,3.8 AWD 럭셔리,20/03식,37465,가솔린,6290,genesis
101,EQ900,5.0 GDI AWD 리무진 프레스티지,16/06식,74244,가솔린,4250,genesis
102,GV80,2.5T 가솔린 AWD,20/03식,21586,가솔린,9999,genesis
103,EQ900,3.8 GDI AWD 프리미엄 럭셔리,16/05식,101089,가솔린,3290,genesis
104,EQ900,3.8 GDI AWD 프리미엄 럭셔리,16/05식,104787,가솔린,3590,genesis
105,G80,3.3 GDI AWD 프리미엄 럭셔리,16/11식(17년형),115983,가솔린,2630,genesis
106,EQ900,5.0 GDI AWD 리무진 프레스티지,17/08식,103758,가솔린,4090,genesis
107,EQ900,5.0 GDI AWD 프레스티지,16/03식,113499,가솔린,3850,genesis
108,G80,3.3 GDI 프리미엄 럭셔리,18/08식,58136,가솔린,3440,genesis
109,G80 (RG3),가솔린 2.5 터보 AWD,21/01식,8293,가솔린,6230,genesis
110,G80,3.8 GDI 프레스티지,18/01식,34825,가솔린,3599,genesis
111,G90,3.8 AWD 럭셔리,18/12식(19년형),102216,가솔린,5150,genesis
112,G80,3.3 GDI AWD 프리미엄 럭셔리,18/01식,31629,가솔린,3580,genesis
113,G70,2.0T AWD 스포츠 패키지,18/06식,18174,가솔린,3570,genesis
114,EQ900,3.8 GDI AWD 프레스티지,18/02식,128911,가솔린,3299,genesis
115,G80,3.8 GDI AWD 파이니스트,18/01식,75153,가솔린,2950,genesis
116,EQ900,5.0 GDI AWD 프레스티지,16/10식(17년형),155744,가솔린,3230,genesis
117,EQ900,3.8 GDI AWD 프리미엄 럭셔리,17/02식,64388,가솔린,4490,genesis
118,G90,5.0 AWD 리무진 프레스티지,19/06식,69303,가솔린,7790,genesis
119,G80,2.2D AWD 럭셔리,19/01식,145335,디젤,2499,genesis
120,EQ900,5.0 GDI AWD 프레스티지,16/06식,185322,가솔린,2790,genesis
121,G90,3.3 T AWD 프레스티지,19/03식,87106,가솔린,5999,genesis
122,더 뉴 G70,가솔린 2.0T 4WD,20/11식(21년형),10029,가솔린,4900,genesis
123,G90,3.8 AWD 프레스티지,19/01식,105941,가솔린,5699,genesis
124,EQ900,3.8 GDI AWD 프레스티지,18/04식,81302,가솔린,4349,genesis
125,G90,3.8 AWD 프레스티지,19/01식,113764,가솔린,5499,genesis
126,EQ900,3.8 GDI AWD 프리미엄 럭셔리,16/07식,209420,가솔린,2470,genesis
127,GV70,3.5T 가솔린 AWD,20/12식(21년형),17597,가솔린,5899,genesis
128,EQ900,3.8 GDI AWD 럭셔리,18/03식,106340,가솔린,2869,genesis
129,G70,3.3T 스포츠 AWD 슈프림,17/09식(18년형),31008,가솔린,3250,genesis
130,G70,2.0T 어드밴스드,18/11식(19년형),27724,가솔린,2900,genesis
131,G70,2.0T 스포츠 패키지,18/06식,32885,가솔린,3489,genesis
132,G80,3.3 GDI AWD 프리미엄 럭셔리,18/01식,58999,가솔린,3670,genesis
133,EQ900,5.0 GDI AWD 리무진 프레스티지,17/01식,101891,가솔린,4150,genesis
134,G80,3.3 GDI AWD 프리미엄 럭셔리,17/04식,99457,가솔린,3270,genesis
135,G70,2.0T AWD 스포츠 패키지,17/11식(18년형),80012,가솔린,3199,genesis
136,G80 (RG3),가솔린 3.5 터보 2WD,20/05식(21년형),46044,가솔린,5650,genesis
137,G70,2.0T AWD 스포츠 패키지,19/07식,54625,가솔린,3580,genesis
138,G70,3.3T 스포츠 프레스티지,19/02식,61229,가솔린,3699,genesis
140,G80 (RG3),가솔린 3.5 터보 AWD,21/03식,8657,가솔린,6450,genesis
141,G80,3.3 GDI AWD 프레스티지,19/10식(20년형),41500,가솔린,4290,genesis
142,G70,3.3T 스포츠 AWD 슈프림,17/09식(18년형),60068,가솔린,3090,genesis
143,GV80,3.0 디젤 AWD,20/02식,67324,디젤,7300,genesis
144,G90,5.0 AWD 프레스티지,20/06식,68908,가솔린,6950,genesis
145,G80 (RG3),가솔린 3.5 터보 AWD,20/06식(21년형),17400,가솔린,6950,genesis
146,G80,3.8 GDI AWD 프레스티지,17/05식,79278,가솔린,3230,genesis
147,G70,2.0T AWD 슈프림,18/04식,86110,가솔린,2790,genesis
148,GV80,3.0 디젤 AWD,20/04식,52677,디젤,6670,genesis
149,G80,3.3 GDI 프리미엄 럭셔리,18/08식,58136,가솔린,3440,genesis
150,G80,2.2D AWD 럭셔리,18/11식(19년형),99059,디젤,3190,genesis
151,G80,3.8 GDI 프레스티지,18/01식,34825,가솔린,3599,genesis
152,EQ900,3.8 GDI AWD 럭셔리,16/01식,203149,가솔린,2089,genesis
153,G80,3.3 GDI AWD 프리미엄 럭셔리,17/11식(18년형),75473,가솔린,3649,genesis
155,EQ900,5.0 GDI AWD 리무진 프레스티지,18/01식,102915,가솔린,3899,genesis
156,G80,3.3 GDI AWD 프리미엄 럭셔리,18/06식,77300,가솔린,3399,genesis
157,EQ900,5.0 GDI AWD 리무진 프레스티지,16/06식,129508,가솔린,3750,genesis
158,G80,3.3 T-GDI AWD 스포츠,17/05식(18년형),120640,가솔린,3270,genesis
159,G90,3.8 AWD 럭셔리,19/04식,67949,가솔린,5350,genesis
160,EQ900,5.0 GDI AWD 리무진 프레스티지,17/01식,101891,가솔린,4150,genesis
161,EQ900,5.0 GDI AWD 프레스티지,18/11식,41496,가솔린,5690,genesis
162,G80 (RG3),가솔린 3.5 터보 AWD,21/03식,8657,가솔린,6450,genesis
163,G70,3.3T 스포츠 프레스티지,19/02식,61229,가솔린,3699,genesis
164,G90,3.8 AWD 럭셔리,19/05식,77572,가솔린,5590,genesis
165,G80,3.3 GDI AWD 프레스티지,18/04식,115378,가솔린,3199,genesis
166,G80 (RG3),가솔린 3.5 터보 2WD,20/05식(21년형),46044,가솔린,5650,genesis
167,EQ900,5.0 GDI AWD 리무진 프레스티지,16/06식,147239,가솔린,3420,genesis
168,G90,3.8 AWD 프리미엄 럭셔리,19/10식,18274,가솔린,6850,genesis
169,G70,2.0T AWD 스포츠 패키지,19/07식,54625,가솔린,3580,genesis
170,G70,2.0T 스포츠 패키지,19/02식,17795,가솔린,3899,genesis
171,G70,2.0T 슈프림,18/05식,58101,가솔린,2990,genesis
172,G80,3.3 GDI 럭셔리,18/08식,46541,가솔린,3550,genesis
173,G80,3.3 GDI AWD 프리미엄 럭셔리,18/01식,58999,가솔린,3670,genesis
174,GV80,2.5T 가솔린 AWD,20/04식,56489,가솔린,4840,genesis
175,G80,3.3 GDI AWD 프레스티지,18/01식,126891,가솔린,2699,genesis
176,G80,3.3 GDI AWD 프레스티지,19/10식(20년형),41500,가솔린,4290,genesis
177,GV80,3.0 디젤 AWD,20/03식,27159,디젤,7330,genesis
178,GV70,2.5T 가솔린 AWD,21/03식,20482,가솔린,6690,genesis
179,G70,2.2D 슈프림,18/09식,58897,디젤,2890,genesis
180,G70,2.0T AWD 엘리트,19/07식,63489,가솔린,3580,genesis
181,G80,3.3 T-GDI AWD 스포츠,18/06식,61176,가솔린,4250,genesis
182,G80,3.3 GDI AWD 프리미엄 럭셔리,17/04식,99457,가솔린,3270,genesis
183,GV70,2.2 디젤 AWD,21/05식,15260,디젤,5890,genesis
184,G70,2.0T 엘리트,19/04식,31238,가솔린,3480,genesis
185,G70,2.0T AWD 스포츠 패키지,17/11식(18년형),80012,가솔린,3199,genesis
186,G80 (RG3),가솔린 2.5 터보 AWD,20/04식(21년형),7604,가솔린,6290,genesis
187,EQ900,3.8 GDI AWD 프리미엄 럭셔리,16/06식,65766,가솔린,3550,genesis
188,G90 (RS4),LWB 가솔린 3.5 터보 e-S/C AWD,22/05식,36,가솔린+전기,18000,genesis
189,G80,3.3 GDI AWD 프리미엄 럭셔리,17/06식(18년형),178650,가솔린,2430,genesis
190,G80,3.3 T-GDI 스포츠,17/01식,83497,가솔린,3690,genesis
191,G90,3.8 AWD 프리미엄 럭셔리,19/04식,56905,가솔린,6599,genesis
192,G90,3.8 AWD 프리미엄 럭셔리,19/04식,25981,가솔린,6970,genesis
193,GV80,2.5T 가솔린 AWD,21/01식,32027,가솔린,6150,genesis
194,G80,3.3 GDI AWD 프리미엄 럭셔리,17/07식(18년형),81390,가솔린,3480,genesis
195,EQ900,3.8 GDI AWD 프레스티지,16/05식,58050,가솔린,4350,genesis
196,G70,2.0T AWD 스포츠 패키지,19/10식,24862,가솔린,3830,genesis
197,G80,3.3 T-GDI AWD 스포츠,17/05식(18년형),120640,가솔린,3270,genesis
198,G80,3.3 T-GDI AWD 스포츠,18/01식,19390,가솔린,5170,genesis
199,G80,3.3 T-GDI 스포츠,19/01식,24371,가솔린,4489,genesis
200,G80 (RG3),가솔린 2.5 터보 AWD,20/04식(21년형),7604,가솔린,6290,genesis
201,G90,3.8 AWD 럭셔리,19/06식,82459,가솔린,5380,genesis
202,G70,2.0T AWD 스포츠 패키지,18/06식,72149,가솔린,3130,genesis
204,일렉트리파이드 G80 (RG3),e-AWD,21/07식(22년형),6894,전기,9600,genesis
205,EQ900,3.8 GDI AWD 프리미엄 럭셔리,18/01식,46750,가솔린,4990,genesis
206,G90,3.8 AWD 프리미엄 럭셔리,19/04식,118793,가솔린,5590,genesis
207,EQ900,3.8 GDI AWD 프리미엄 럭셔리,17/05식(18년형),61613,가솔린,4270,genesis
208,G80 (RG3),가솔린 2.5 터보 AWD,20/05식(21년형),27752,가솔린,5750,genesis
209,G80,3.3 GDI 럭셔리,19/01식,65994,가솔린,3129,genesis
210,G70,2.0T 엘리트,19/04식,31238,가솔린,3480,genesis
211,G70,2.2D 슈프림,18/09식,58897,디젤,2890,genesis
212,GV70,2.2 디젤 AWD,21/03식,14223,디젤,6449,genesis
213,G70,2.0T AWD 엘리트,19/04식,35554,가솔린,3180,genesis
214,G80,3.8 GDI AWD 프레스티지,19/07식,103966,가솔린,3470,genesis
215,GV70,2.2 디젤 AWD,21/05식,15260,디젤,5890,genesis
216,G80,3.3 T-GDI 스포츠,17/01식,83497,가솔린,3690,genesis
217,G80,3.3 GDI AWD 럭셔리,17/02식,131796,가솔린,2360,genesis
218,G90,3.8 AWD 프리미엄 럭셔리,19/10식,18274,가솔린,6850,genesis
219,G70,2.2D 엘리트,18/12식(19년형),122669,디젤,2499,genesis
220,G70,3.3T 스포츠 AWD 슈프림,18/09식,51521,가솔린,3199,genesis
221,EQ900,3.8 GDI 럭셔리,16/07식,191942,가솔린,2295,genesis
222,G80,3.3 T-GDI AWD 스포츠,18/06식,61176,가솔린,4250,genesis
223,G70,2.0T 스포츠 패키지,18/07식,49045,가솔린,3600,genesis
224,G80,3.3 GDI AWD 프리미엄 럭셔리,16/12식(17년형),102342,가솔린,2839,genesis
225,EQ900,3.8 GDI AWD 럭셔리,17/11식(18년형),45403,가솔린,3899,genesis
226,G80 (RG3),가솔린 2.5 터보 AWD,20/05식(21년형),22698,가솔린,5890,genesis
227,EQ900,5.0 GDI AWD 리무진 프레스티지,16/06식,109470,가솔린,3780,genesis
228,G70,2.0T AWD 슈프림,18/03식,4080,가솔린,3550,genesis
229,GV80,3.5T 가솔린 AWD,20/05식,29761,가솔린,7990,genesis
230,G80,3.3 GDI AWD 프레스티지,19/05식,77599,가솔린,3590,genesis
231,G90,3.8 AWD 럭셔리,19/05식,77572,가솔린,5590,genesis
232,G80,3.3 GDI AWD 프리미엄 럭셔리,19/01식,112688,가솔린,3150,genesis
233,GV70,2.5T 가솔린 AWD,21/03식,20482,가솔린,6690,genesis
234,G80,3.8 GDI AWD 프레스티지,18/02식,191648,가솔린,2199,genesis
235,G80,3.3 GDI AWD 프리미엄 럭셔리,16/07식(17년형),56837,가솔린,2950,genesis
236,G80,3.3 GDI AWD 럭셔리,17/04식,161993,가솔린,1950,genesis
237,GV60,스탠다드,21/12식(22년형),5745,전기,7400,genesis
238,G90,3.8 AWD 럭셔리,19/04식,89122,가솔린,5099,genesis
239,G90,3.8 AWD 프리미엄 럭셔리,19/04식,25981,가솔린,6970,genesis
240,EQ900,5.0 GDI AWD 리무진 프레스티지,17/04식,57113,가솔린,4640,genesis
241,G90,3.3 T AWD 프레스티지,19/01식,39764,가솔린,6890,genesis
242,G70,2.2D 슈프림,17/12식(18년형),98161,디젤,2720,genesis
243,G80 (RG3),가솔린 2.5 터보 AWD,20/05식(21년형),18809,가솔린,6299,genesis
244,G80 (RG3),가솔린 2.5 터보 AWD,20/07식(21년형),67000,가솔린,5780,genesis
245,G70,2.0T 스포츠 패키지,18/07식,38495,가솔린,3650,genesis
246,G70,3.3T 스포츠 AWD 어드밴스드,17/11식(18년형),39887,가솔린,2290,genesis
247,G80,3.3 T-GDI AWD 스포츠,18/01식,19390,가솔린,5170,genesis
248,G70,3.3T 스포츠 AWD 슈프림,18/09식,51521,가솔린,3199,genesis
249,G80 (RG3),가솔린 2.5 터보 AWD,20/04식(21년형),22904,가솔린,5990,genesis
250,G80,2.2D 럭셔리,18/03식,122407,디젤,2699,genesis
251,G80,3.3 GDI 럭셔리,17/10식(18년형),94563,가솔린,2550,genesis
252,G90,3.8 AWD 럭셔리,19/06식,82459,가솔린,5380,genesis
253,G80,3.3 GDI 럭셔리,17/12식(18년형),31673,가솔린,3180,genesis
254,G70,2.2D 엘리트,18/12식(19년형),122669,디젤,2499,genesis
255,G80,3.3 GDI AWD 프레스티지,17/11식(18년형),68172,가솔린,9999,genesis
256,G80,3.3 T-GDI 스포츠,19/01식,24371,가솔린,4489,genesis
257,G70,2.0T 스포츠 패키지,19/03식,50396,가솔린,3250,genesis
258,GV70,2.2 디젤 AWD,21/03식,14223,디젤,6449,genesis
259,G70,2.0T AWD 엘리트,19/01식,63919,가솔린,3220,genesis
260,G80 (RG3),가솔린 2.5 터보 AWD,20/05식(21년형),22698,가솔린,5890,genesis
261,EQ900,5.0 GDI AWD 리무진 프레스티지,16/06식,109470,가솔린,3780,genesis
262,G80,3.3 GDI 프리미엄 럭셔리,19/10식,65218,가솔린,3555,genesis
263,GV80,3.5T 가솔린 AWD,20/05식,29761,가솔린,7990,genesis
264,G80,3.3 GDI AWD 프레스티지,19/05식,77599,가솔린,3590,genesis
265,G80 (RG3),가솔린 2.5 터보 AWD,20/05식(21년형),27752,가솔린,5750,genesis
266,G80,3.3 GDI 럭셔리,19/01식,65994,가솔린,3129,genesis
267,G80 (RG3),가솔린 2.5 터보 2WD,21/04식,14120,가솔린,5800,genesis
268,G80,3.3 GDI AWD 럭셔리,17/01식,137608,가솔린,2120,genesis
269,더 뉴 G70,가솔린 2.0T 2WD,21/06식,7222,가솔린,4299,genesis
270,G80,3.8 GDI AWD 프레스티지,19/07식,103966,가솔린,3470,genesis
271,GV60,스탠다드,21/12식(22년형),5745,전기,7400,genesis
272,GV80,2.5T 가솔린 AWD,20/05식,4062,가솔린,9999,genesis
273,G70,2.2D AWD 엘리트,19/01식,78630,디젤,3250,genesis
274,G70,2.0T AWD 엘리트,20/02식,37080,가솔린,3830,genesis
275,G80 (RG3),가솔린 2.5 터보 AWD,21/01식,31671,가솔린,5450,genesis
276,G90,3.8 AWD 프레스티지,18/12식(19년형),135164,가솔린,5850,genesis
277,G70,2.0T 스포츠 패키지,18/07식,49045,가솔린,3600,genesis
278,EQ900,3.8 GDI AWD 프리미엄 럭셔리,16/05식,169316,가솔린,2800,genesis
279,G80,3.3 GDI 프리미엄 럭셔리,18/01식,88480,가솔린,2950,genesis
280,G70,2.0T AWD 스포츠 패키지,18/06식,72149,가솔린,3130,genesis
281,G80,3.3 GDI AWD 프리미엄 럭셔리,19/01식,112688,가솔린,3150,genesis
282,G70,2.0T AWD 슈프림,18/02식,103631,가솔린,2600,genesis
283,G70,2.0T 엘리트,19/07식,18995,가솔린,3490,genesis
284,G80,3.3 GDI 프리미엄 럭셔리,17/04식,77482,가솔린,3299,genesis
286,G90,3.8 AWD 프리미엄 럭셔리,19/03식,169381,가솔린,4799,genesis
287,GV70,2.2 디젤 AWD,21/05식,13000,디젤,5025,genesis
288,G80,3.3 GDI 럭셔리,18/01식,98495,가솔린,2579,genesis
289,GV70,2.2 디젤 2WD,21/05식,22267,디젤,6050,genesis
290,EQ900,3.3 T-GDI AWD 프레스티지,17/07식(18년형),51297,가솔린,5320,genesis
291,G80,2.2D AWD 럭셔리,18/02식,221799,디젤,2099,genesis
292,G80,3.3 GDI 프리미엄 럭셔리,16/10식(17년형),74778,가솔린,2790,genesis
293,GV80,2.5T 가솔린 AWD,20/04식,22729,가솔린,7930,genesis
294,GV70,2.5T 가솔린 AWD,21/01식,13134,가솔린,5530,genesis
295,GV80,3.5T 가솔린 AWD,20/07식,23426,가솔린,7354,genesis
296,G80,3.3 GDI 럭셔리,18/06식,96965,가솔린,2470,genesis
297,더 뉴 G70,가솔린 2.0T 2WD,21/06식,7222,가솔린,4299,genesis
298,EQ900,3.8 GDI AWD 럭셔리,18/01식,89346,가솔린,3390,genesis
299,G70,3.3T 스포츠 슈프림,17/12식(18년형),57065,가솔린,3190,genesis
300,G70,2.0T AWD 엘리트,19/01식,54504,가솔린,3470,genesis
301,G80,3.3 GDI AWD 프레스티지,17/11식(18년형),68172,가솔린,9999,genesis
302,G80,3.3 GDI AWD 프레스티지,18/02식,101712,가솔린,3460,genesis
303,G70,2.0T AWD 엘리트,19/01식,63919,가솔린,3220,genesis
304,G80,3.3 GDI 프리미엄 럭셔리,18/01식,88480,가솔린,2950,genesis
305,G90,3.8 AWD 프레스티지,18/12식(19년형),135164,가솔린,5850,genesis
306,EQ900,3.8 GDI AWD 프리미엄 럭셔리,16/08식,117602,가솔린,3200,genesis
307,G70,2.2D AWD 어드밴스드,17/11식(18년형),25393,디젤,3080,genesis
308,EQ900,5.0 GDI AWD 프레스티지,17/01식,157284,가솔린,3550,genesis
309,EQ900,3.8 GDI 럭셔리,17/04식,83023,가솔린,3495,genesis
311,G80 (RG3),가솔린 2.5 터보 AWD,20/04식(21년형),22904,가솔린,5990,genesis
312,G80 (RG3),가솔린 2.5 터보 2WD,21/04식,14120,가솔린,5800,genesis
313,G80,2.2D 럭셔리,18/03식,122407,디젤,2699,genesis
314,G90,3.8 럭셔리,19/01식,96271,가솔린,5350,genesis
315,G80,3.3 GDI AWD 프레스티지,18/08식,57509,가솔린,3350,genesis
316,G80,3.3 GDI AWD 럭셔리,18/12식(19년형),117990,가솔린,2450,genesis
317,G80,3.3 GDI AWD 럭셔리,17/01식,79324,가솔린,2399,genesis
318,G80 (RG3),가솔린 2.5 터보 AWD,21/01식,31671,가솔린,5450,genesis
319,G70,2.0T 스포츠 패키지,19/03식,50396,가솔린,3250,genesis
320,EQ900,3.8 GDI AWD 프리미엄 럭셔리,17/11식(18년형),53970,가솔린,4450,genesis
321,G80 (RG3),가솔린 2.5 터보 AWD,20/04식(21년형),15652,가솔린,6990,genesis
322,G80,3.3 GDI 럭셔리,18/04식,75467,가솔린,2900,genesis
323,EQ900,3.8 GDI AWD 럭셔리,17/11식(18년형),101900,가솔린,3050,genesis
324,EQ900,3.8 GDI AWD 럭셔리,17/10식(18년형),83609,가솔린,3490,genesis
325,GV80,3.0 디젤 AWD,20/03식,34447,디젤,7600,genesis
326,G80 (RG3),가솔린 2.5 터보 2WD,21/12식(22년형),3297,가솔린,5144,genesis
327,G70,2.0T AWD 스포츠 패키지,19/04식,42028,가솔린,3640,genesis
328,G70,2.0T AWD 스포츠 패키지,20/07식,13043,가솔린,3900,genesis
